SIGN,DATE,TEXT
aries,2013-06-22,"You may feel like you're on top of the world now as the pieces of your life begin to fall into place. However, your recent planning isn't as useful as you hoped. Your overall strategy might still be the same, but an onslaught of information is changing things and you need to reconsider your options. Don't be afraid to make new decisions along the way. Do your best to manage your enthusiasm or you'll inadvertently take on more responsibilities than you can handle."
taurus,2013-06-22,"Just as you think your life is settling down, everything becomes hectic again. Fortunately, it isn't necessarily unpleasant; it's just that your day may overflow with a variety of activities that don't allow you to get your much-needed downtime. Nevertheless, there still are choices you can make throughout the day that have a calming effect if you stop long enough to think about the various alternatives. The trick is finding a balance between taking it easy and making the most of the moment."
gemini,2013-06-22,"Someone may have very high hopes for you, but pursuing your desires is more important now than fulfilling anyone else's expectations. Keep in mind that those who believe they know what's best for you could be working on incorrect assumptions. Listening to sage advice is often a smart strategy, but you don't have to follow it unless you actually think it's useful at this time. You're the only one that knows exactly what you want."
cancer,2013-06-22,"You may feel overly confident about what you can accomplish on the home front today, and your unrealistic expectations could set you up for unnecessary failure. Instead of making lists of the projects you want to finish, take the time to make a detailed plan for just one. Although this level of intense preparation doesn't guarantee success, it certainly does increase your chances of having something tangible to show for your day."
leo,2013-06-22,"You may declare the game of waiting officially over today, but the Moon's current visit to your 5th House of Spontaneity doesn't tell the entire story. You would like to take a risk in order to avoid sitting on pins and needles any longer. However, you can still receive benefit from glimpses of the possibilities ahead without initiating action yet. Talking about your move with a good friend brings more clarity, helping you to make some last minute improvements to your plan."
virgo,2013-06-22,"A barrage of domestic distractions makes it challenging to stay focused today. If it's not friends unexpectedly stopping by to chat, then it may be family commitments that demand your attention. Luckily, the current situation can teach you the power of having faith in a larger process. Even if you aren't able to methodically push your way through your chores now, a more laid-back approach can ultimately get the job done, too. Thankfully, there are many paths to the same destination."
libra,2013-06-22,"You might run around today trying to do a zillion things, which actually could prevent you from doing any of them effectively. However, balancing work and play is more difficult when you can't catch up on your obligations. Making one too many promises might prompt you to consider walking away from your commitments without even trying to fulfill any of them. But don't be foolish; it's best to pare back your responsibilities before you're in over your head. Setting boundaries allows you to find some much-needed time for yourself."
scorpio,2013-06-22,"Building on what you recently started is a good idea in concept, but it will be challenging to actually do until you find your groove. Even if you are struggling today, you can see the pieces of a complicated puzzle starting to fit together in ways you never imagined. But don't be too assertive yet. It's much wiser to build momentum gradually at first and then turn on the steam in a few days once you have your goal in sight."
sagittarius,2013-06-22,The evocative Moon's visit to your optimistic sign can quickly work up your enthusiasm to a fevered pitch. But frenzied excitement isn't constructive because it's difficult to follow through on all your promises. The trick is to maintain your newfound confidence without taking on so much now that you disappoint others and lose faith in yourself. Others will enjoy your company more today if you keep your exuberance from going to an extreme. You can still be inspirational without being the loudest person in the room.
capricorn,2013-06-22,"Even if you have good reasons to celebrate today, you might not want to tell anyone else just yet. Instead of announcing your exciting news, you may choose to keep it hidden for a while longer because you don't want to deal with someone's envy of your good fortune. Unfortunately, this kind of protective logic could backfire on you as your friends might feel cheated out of sharing in your success. Let others know what's going on without embellishing your story or gloating too much. There's nothing wrong with taking pride in your progress."
aquarius,2013-06-22,"You're excited about the prospect of spending quality time with friends and dreaming out loud about your ideal fantasies for the future. Unfortunately, you cannot be bothered with the boring details of financial planning now. You just want to think about the big picture and not deal with money issues until absolutely necessary. Nevertheless, be smart and set aside some time to manage your fiscal affairs before committing to anything else."
pisces,2013-06-22,"You may be more concerned with making a public appearance now that the extroverted Sagittarius Moon is highlighting your 10th House of Status. It's okay if you don't really want to talk about anything of substance so you can take a break from sharing your feelings. For the present moment, keep your conversations limited to the broad strokes of your creative brush. You can always fill in the details in a day or two when you are ready."
aries,2013-06-23,"Even if you're planning to stay home today, the Capricorn Full Moon's presence in your 10th House of Public Responsibility indicates that you still have your mind on work. You might have taken on one too many projects and now you have to show up and deliver the goods, whether or not you feel like it. Fortunately, a methodical approach and consistent effort increases your current progress toward reaching your goals."
taurus,2013-06-23,"You're more determined than ever about taking a major trip, even if your dream seems to be in jeopardy. But instead of just working harder, you also need to think smarter. The Capricorn Full Moon falls in your 9th House of Big Ideas, motivating you to step out and take a chance. However, the breakthrough you seek can only occur if you are willing to travel outside of your safety zone and try something new. A calculated risk may be required to make something big happen."
gemini,2013-06-23,"You don't want to reveal too much today because withholding information prior to negotiating might give you a secret advantage. Interactions with others are complicated by the Capricorn Full Moon shining in your 8th House of Transformation and Regeneration. Nevertheless, if you want a relationship to last, you need to follow your emotions without knowing where they will lead. Shared intimacy is a reward that you must be willing to work for on a continuing basis."
cancer,2013-06-23,"Today's calculating Capricorn Full Moon lands in your 7th House of Relationships, stirring up some trouble or excitement. A current partnership might run into obstacles, requiring you to concentrate on your emotions and communicate what you're feeling as honestly as you can. If there's someone new in your life, resolving a touchy conflict now could set the foundation for what comes next. Either way, you'll do better if you respond directly from your heart."
leo,2013-06-23,"You must maintain consistency in your daily routine now, but it's challenging if your heart isn't completely connected to your actions. You can't pretend for long before your behavior starts to impact your day in a negative way. Nevertheless, the pragmatic Capricorn Full Moon illuminates your 6th House of Habits, telling you not to make any drastic changes to your regular schedule. Hold steady to your course; take faith in knowing that you'll gain traction again soon enough."
virgo,2013-06-23,"The Capricorn Full Moon emphasizes your 5th House of Self-Expression today, urging you to reveal your feelings rather than analyze them. However, it's tricky to find the right words in the moment. Instead of attempting to respond spontaneously as you're experiencing an emotion, simply let it pass. It's more productive to talk about your process once the intensity settles back down. In the meantime, exploring a creative outlet inspires your heart to shine."
libra,2013-06-23,"You're eager to proudly shine your light now that the radiant Sun is illuminating your 10th House of Career. However, the Capricorn Full Moon floods your 4th House of Foundations, indicating that a situation at home needs your immediate attention, too. You might think that you can't do everything, but your logic doesn't need to stop you from trying today. Be innovative and look for solutions that are outside of the box. Ultimately, you're capable of a lot more than you currently believe."
scorpio,2013-06-23,"Today's sobering Capricorn Full Moon intensifies your 3rd House of Communication, inundating it with data that might be overwhelming to integrate. The intensity has been building for a while, giving you the chance to prepare for the hectic pace of events. Don't hesitate to lean on friends if you need emotional support. Surprisingly, they'll respond more positively now than you expect. It may take a few days, but you'll be able to get the rest you need once the deluge is over."
sagittarius,2013-06-23,"You have one foot in your past and the other foot in your future today. The restrictive Capricorn Full Moon falls in your 2nd House of Values, binding you to old beliefs and traditions. However, you're tempted to leave everything behind and make a mad dash forward. Unfortunately, your tendency to aim high means that you could overextend your energy. Focus on reaching a conservative goal now, instead of falling short of an unrealistic one. Success is yours if you keep your feet on the ground."
capricorn,2013-06-23,"Someone with power or authority may ask for your support today. Luckily, you're sympathetic to other people's pain now because the Full Moon in your earthy sign sensitizes you to your personal priorities. However, you might hold someone else's angst at bay to protect your feelings. Unfortunately, this defensive reaction can prevent you from being in touch with your own emotions. Consciously listen to what others say and then respond honestly from your heart."
aquarius,2013-06-23,"Today's serious Capricorn Full Moon shines in your 12th House of Destiny, foreshadowing the consequences of your current choices. However, it's easy to place too much importance on making your decision now and not enough emphasis on following through with concrete action. Don't be so quick to talk about your plans. Instead of putting your energy into endless conversations, let others find out about your new direction from your actions. Talk less; do more."
pisces,2013-06-23,"You may think that others are trying to trick you into putting aside your agenda and following their plans as the practical Capricorn Full Moon reflects the needs of your 11th House of Teamwork. Even if you're an integral part of a work group, you might feel isolated for a while if your ideas differ from everyone else's. Nevertheless, it's crucial to honor your instincts and do what feels right. Don't succumb to peer pressure now just because you want to feel connected. Sometimes being a maverick can be lonely, but you are never truly alone."
aries,2013-06-24,"You are determined to reach your goals today and might not slow down, even if someone stands in your path. Unfortunately, direct confrontation isn't always the best way to respond. You may be overly obsessive about whatever you desire now, even if you simply want to rest. Demonstrating your ability to adapt to the needs of others ultimately helps you along your own path. The truth is that it does make sense to relax now while you have the chance."
taurus,2013-06-24,"Your fixed nature can land you in big trouble now, or it can serve you very well if you are already on your desired course. However, you might need a little help from your friends to steer you in the right direction, even if you don't want to listen to their opinions. Remaining open to the sensible advice of a trustworthy workmate today is a good place to start."
gemini,2013-06-24,"You might feel uncomfortably restricted by circumstances since you don't have much leeway to express yourself now. You are being challenged to limit your thinking so your ideas will fit into the environmental constraints of the day. Luckily, focusing your attention on a limited spectrum of possibilities today may help you be more effective than you ever imagined."
cancer,2013-06-24,"Someone may get on your nerves today, especially if he or she is touting a plan that doesn't necessarily match up with your own. You are apt to lose patience when others assume that you'll set your agenda aside to take care of them. But keeping your true feelings quiet and just acquiescing won't work for you now because it's important that your opinion is heard. Ultimately, common sense rules, so stick with the most practical idea, regardless of who thought of it first."
leo,2013-06-24,"Releasing unresolved feelings now isn't as easy as it sounds. You might not trust your intuition even if everything seems ready to shift. Nevertheless, others won't likely notice your frustration since they don't see your inner process. No matter what, you can't keep up appearances much longer. Instead of waiting until you reach your boiling point, express your emotions as gently as possible. Long-lasting positive change is possible if you start off on the right foot today."
virgo,2013-06-24,"You are at the beginning of a spiritual journey that's for your steps alone. You're exploring ways to reclaim your power, but the current dynamics might not fully support your growth. Don't try to manipulate circumstances in your favor. Realign with your core values now and exhibit the highest integrity possible in all that you do. Your strength will grow naturally as you rediscover your metaphysical center of gravity."
libra,2013-06-24,"You could be annoyed with yourself today if you didn't tell someone exactly what you were feeling. Thankfully, you can gain clarity now in a way that previously eluded you even if you choose not to share anything at this time. Don't question your analytical skills just because you can't integrate all the data at your fingertips. Although worrying about your next move is a waste of your energy, living in the present moment positively impacts your future."
scorpio,2013-06-24,"You might be more open to receiving emotional support today, even if you feel it's long overdue. Although extra demands may be placed on you now, your world is gradually becoming a friendlier place. Nevertheless, you still have to set aside an unresolved relationship issue, but there's no reason to continue worrying about it. Instead of waiting for someone to rush to your rescue, concentrate on staying afloat as the big waves of feelings wash through your life. Owning your power enables you to do things you never dreamed you could."
sagittarius,2013-06-24,"You may be relieved that your life isn't so hectic today even if there are still a few serious issues to handle. Unfortunately, it's not easy to relax now because there are so many different avenues that lead to your future, yet you cannot yet see what's around the next corner. Everyone needs a bit of downtime, so accept any peace and quiet as a gift from the cosmos while you're waiting for the next round of inspiration to strike."
capricorn,2013-06-24,"You are most comfortable when your feet are planted firmly on the ground. You prefer knowing exactly where you're going and when to take your next step. Although you may be feeling uncharacteristically uncertain today, it won't last long. Meanwhile, you can still enjoy expressing yourself as the reflective Moon travels through your sign. But don't get lazy; do your planning now instead of waiting until you're in the middle of the next storm."
aquarius,2013-06-24,"You usually trust your mind instead of relying on your heart when making important decisions. However, the tables are turning now. You like the idea of intimacy and may be willing to sacrifice hard-core data for the chance to intensify a relationship. You want to push past your resistance today, but powerful emotions can still make you uncomfortable. Fortunately, you aren't required to share everything all at once. Nevertheless, it's a good time to start manifesting your fantasies into reality before the opportunity fades."
pisces,2013-06-24,"It's wise to involve your friends and co-workers in your planning process today since group participation makes your day more enjoyable and efficient. People with important keys to your future may enter the picture now. Don't allow old fears of failure to sabotage your current fantasies by discouraging you before you even start. If you don't entertain your dreams, you'll never find out what is possible."
aries,2013-06-25,"A problem at home that has been lurking around in the background could shift to the forefront today. You may feel as if you are being prompted to say something, even if you prefer to remain neutral now. Unfortunately, your words have more consequences than you realize and might even make things worse. Before you start talking, consider if your disclosure will actually improve the situation. If not, remain silent for a while longer until your emotions settle down."
taurus,2013-06-25,"Worrying about something you should have said to a close friend or associate stirs up unresolved feelings today. But your concerns may stem from your current sensitivity to the energy in your immediate environment. Don't intrude into someone's life unless you have been specifically invited. Although it is healthy to acknowledge your compassion for those closest to you, it's also necessary to remember that you're not responsible for anyone's emotions except your own. Show others you care without saying a word."
gemini,2013-06-25,"You may feel as if you're in over your head today, but you are also clever enough to outwit even the toughest opponent. However, there's no time to waste on hopes tied to blind optimism. Pay careful attention to everything that is said before making your case as succinctly as you can. Thinking quickly enables you to emerge victorious now, but only if you're realistic about your limitations and confident of your skills."
cancer,2013-06-25,"You can feel the pressure to say more than you want to now. However, you're still trying to resist the need to jump into the flow. The more others push, the more you resist their efforts. Nevertheless, you might be relieved to have a group discussion to bring everything out in the open, even if it's challenging to move the conversation along. Break through your own reticence, because nothing will change if you wait for anyone else to speak for you."
leo,2013-06-25,"Even if your patience has reached its limit, you still may try to balance your needs with what others want now. You might feel resentful if someone is standing between you and your potential enjoyment. Paradoxically, keeping your anger to yourself only strengthens it. A smarter strategy is to get your annoyance out in the open as kindly and gently as possible. Thankfully, your negativity can be transformed once it is seen for what it is. Being honest right away starts your day off right."
virgo,2013-06-25,"Several planets visiting your 11th House of Friends connect you socially on a deeper emotional level now. Although you might feel good about playing an integral role on the team, you could easily be absorbed by the group process. Finding a healthy balance between your personal life and your professional one is often tricky. Even when working with others today, it's an excellent idea to make certain that everyone knows that your needs matter, too. Ultimately, setting boundaries is all up to you."
libra,2013-06-25,"You're often inclined to keep your opinions to yourself to maintain the peace. However, someone may push your emotional buttons today and provoke you to say more than is necessary. Although it's wiser to listen to logic, you're motivated by your sense of fair play to set the record straight. Nevertheless, practicing diplomacy is still your best strategy; you can be honest without having to get everything out in the open in one single blast."
scorpio,2013-06-25,"Although several planets comfort you while they are visiting emotional Cancer now, your words may seem more confrontational today than you intend. Your key planet, Pluto, is in a prolonged tug-of-war with your need for security, prompting harsh words to slip off your tongue before you can stop them. The consequences of your current honesty could stir up a hornet's nest of complex feelings. Unnecessary stress can be avoided if you stop to consider other people's reactions first."
sagittarius,2013-06-25,"Your window of opportunity is closing and you could lose your chance to say what's on your mind if you don't initiate an overdue conversation soon. You may be uncomfortable showing your vulnerability, but you are able to quickly adjust to the situation now. However, impulsive disclosures tend to be shallow and might not lead to true satisfaction, so make your plan and execute it while you still can. Although your natural confidence is a blessing, be smart and move slowly at first."
capricorn,2013-06-25,"You may be obsessing about a friend or partner today, whether or not the relationship has a viable future. You might choose to withdraw now because retreating from non-essential interactions could be healthy in the long run. Letting go is often painful, yet making believe that everything is fine is even worse. You can always reconnect later once you feel more like yourself. Instead of giving away all your energy, take time to replenish your vitality now."
aquarius,2013-06-25,"You might be holding out for a better deal today, but it's still wise to reconsider your demands and be open to negotiation. Your natural ability to see things from a rational point of view isn't working as well as it usually does, making it harder to disconnect from a complex web of feelings now. Acknowledging that you are human just like everyone else will make it easier to express what is in your heart. Cultivating trust is the first step to establishing common ground."
pisces,2013-06-25,"Although you might attempt to go quietly about your business today, frustration levels could build to a breaking point because you believe that someone isn't being totally honest with you. You would rather hear the truth than waste your energy trying to fill in the missing answers. Ironically, the more you question others, the more they withdraw. Instead of going on the offensive, process your own feelings now without pushing for resolution until more facts come to light."
aries,2013-06-26,"Oddly enough, today's stress is your friend because it can motivate you to take care of business. You're eager to put in extra effort without messing up all that you have gained. Your current impatience may provoke you to rush into action before thinking about the consequences. However, a steady approach and a methodical follow-through are needed to reach your goals. There's no need to gamble with your future if you consider your options without expecting to change everything all at once."
taurus,2013-06-26,"Fascinating fantasies about new ways to make money fill your head with all kinds of schemes today. But instead of executing a sound business plan, you may be entranced with all your clever ideas. Nevertheless, you can exert more control over your future once you realize the importance of practicing self-discipline. Rather than letting your imagination run wild, make a sensible choice and concentrate on achieving one worthwhile goal."
gemini,2013-06-26,You can't afford to behave irresponsibly today if you have already made prior commitments. But it's difficult to stay focused and deliver on your promises if you believe your fantasies are worth pursuing. Avoid the temptation to escape; it's wiser to keep bringing yourself back to reality so you don't have to pay too high of a price later on. Honoring your previous obligations now paves the way to your future success.
cancer,2013-06-26,"Big thinking means letting go of the details, so prepare to scale back your plan on a moment's notice. It isn't worth exhausting yourself now by waging a battle you cannot win. But don't surrender your dreams either. Instead, find a middle path that doesn't require you to sacrifice your ideals. Balance may be elusive today, but dogged persistence moves you in the right direction. It's possible to compromise without giving up what matters most."
leo,2013-06-26,"Feeling emotionally lighter may be tough these days, but moving through your own resistance is your only sensible option. Luckily, a current situation gives you a chance to demonstrate a new and improved you. There are many paths to choose from at this time; but ultimately, it's up to you. Surround yourself with fun-loving people who can help you enjoy the healing properties of laughter and love."
virgo,2013-06-26,"Mercury's retrograde turn pulls you in too many directions today. Your anxiety increases because you may be overwhelmed by so many things to do that you must eliminate some of them. Perhaps your life has become more complex, but you must do something about it. Although change doesn't often come easily, you can alter your future and accomplish almost anything now if you set your mind to it."
libra,2013-06-26,"Your sign is sometimes known for being indecisive because you're naturally able to temper extreme ideas and find common ground. However, today you may be ready to jump one way or the other, because you don't have much time in order to make up your mind. It's more important to be swift in judgment now than to be perfect. But even if you make your decision and move on, there's nothing wrong with shifting directions as your perspective changes."
scorpio,2013-06-26,"You have a lot to say now but you'll probably keep your feelings to yourself until someone asks for your opinion. You might justify your silence by believing that others won't understand what you're going through, anyhow. Nevertheless, you might be happily surprised with the support you receive if you take a risk and share your unresolved feelings today. The current process of transformation will be gentler than you think."
sagittarius,2013-06-26,"Even if everyone thinks that you're open to feedback from your peers, your convictions are stronger than they seem now. You're focused on your long-term plans, even if someone is telling you to pay more attention to what's happening today. Nevertheless, you may think that your friends are just trying to make matters worse by distracting you with their opinions. Fortunately, you have the tools to keep yourself on track and it's up to you to use them."
capricorn,2013-06-26,"You might feel a bit disorganized today, but you can still effectively push toward your goals nonetheless. You don't like being spread too thin. However, it helps if you concentrate on just one specific goal at a time. Instead of worrying about your schedule, sit down and make a list of what you want to do. Prioritize your tasks before rolling up your sleeves and getting to work. You'll accomplish more and feel better about your day if you approach it in a more logical manner."
aquarius,2013-06-26,"Your most serious concerns at work could become overwhelming today, prompting you to make an overdue decision. But every little problem is tied to a larger issue and there's no way of getting around it. Be prepared to dig your way to the bottom, if necessary. But don't be in too much of a hurry; the only urgency is your own psychological pressure. Ultimately, using your moral compass enables you to navigate through the alternatives and choose the best one for your long-term success."
pisces,2013-06-26,"You are emotionally stretched as far as you can go today, yet your current confidence might prevent you from compromising. You don't mind constructive criticism from a friend or partner, yet it may seem as if positive feedback is hard to find now. If you encounter resistance, set firm boundaries. Once you know that you're on the right track, stay with it. Your actions will speak louder than anything you can say."
aries,2013-06-27,"There's little need for worry if you are overwhelmed by strong emotions today, because ultimately they will lead you along an inspirational path. However, it's tempting to linger in this irrational realm once you start to become comfortable. Nevertheless, you have work to do as an action hero, so why spend too much time now lost in your feelings? Beauty is all around you; learn your lessons and then move on to more creative endeavors."
taurus,2013-06-27,"The evocative Moon swims into your 11th House of Social Networking, bringing emotional support from friends and associates. Thankfully, you won't have to work very hard to get the assistance you need. Although being accepted by your peers is a blessing, you might be tempted to set your professional agenda aside in order to focus on your relationships. However, it's smarter in the long run to concentrate on your work today and let everything else just fall into place."
gemini,2013-06-27,"You're not looking for anyone to give you direction today since you intuitively know what you must do. Even if you experience some self-doubt, trust the guidance you receive from within. There's no need to have a specific goal in mind now as long as you acknowledge your feelings. Since talkative Mercury is retrograde, it's best to bypass language. Instead of falling back on logic, just go with the flow and see what happens."
cancer,2013-06-27,"Although you have a healthy understanding of the big picture today as you visualize your future, you ultimately want to know what's in it for you. There's nothing wrong with looking out for your own interests as long as you also remain open to a more global perspective. But even if you're tempted to do as you wish now, the price of independence may be more than you expect. Instead of acting impulsively, take a deep breath and remember that your long-term goals are more important than immediate satisfaction."
leo,2013-06-27,"There is something that you want, but you haven't been able to acknowledge it publicly. However, magnetic Venus enters your dramatic sign today, inspiring you to express your heart's desire. Nevertheless, significant pieces of your truth still lurk in the shadows, requiring you to face an old fear. Thankfully, the outcome is good so don't fret. Muster up the courage that you need to erase any lingering negativity and get on with the show."
virgo,2013-06-27,"Your friends and associates may be so concerned about your emotional well-being now that they go out of their way to connect with you. However, you can sense that something isn't out in the open, making you uncertain about their motives. It's not that anyone is trying to mislead you, but it appears that you're not getting the whole truth. Don't go looking for a fight; you won't gain anything by forcing an issue today. Let the story unfold on its own and then you will know what to do next."
libra,2013-06-27,"Take care of your responsibilities the best you can today, even if you don't know exactly what is expected of you. Unfortunately, your inquiries won't likely uncover the information you seek. Instead of filling your mind with useless details, just attend to the most immediate problems as they surface and don't worry about the rest. Taking things one step at a time requires faith in the abundance of the universe, but a conscientious attitude helps you achieve success."
scorpio,2013-06-27,"It seems as if one phase of your life is falling away, and you aren't all that unhappy about its demise. If you have been floating along, waiting for something to inspire you, this could be your chance. It's as if you are expecting guests, yet you don't know who they are or when they will arrive. Nevertheless, there is a lot to do right now in preparation of your next adventure, so get busy without wasting a precious moment."
sagittarius,2013-06-27,"Too many responsibilities at work today may prevent you from spending time at home and connecting with your family. Ultimately, you would like to have long conversations with people you trust. But this level of relaxation will probably have to wait until you have fulfilled your more pressing obligations, which obviously must take precedence now. Ironically, just being grateful of life's blessings could be enough to improve your attitude so you can enjoy the day, no matter what it entails."
capricorn,2013-06-27,"Relationship dynamics are about to change for the better. Even if you don't know what's going to happen yet, you can sense the potential. Perhaps you recently experienced a positive interaction with a workmate who truly understands your intentions and now this acquaintance is about to go through a powerful metamorphosis. Quit worrying about things beyond your control; taking your transitions in stride will lead you to a better place."
aquarius,2013-06-27,"The Moon's presence in your 2nd House of Money indicates that you may receive some positive financial news today. However, you might fool yourself if you imagine everything to be perfect. Avoiding problems could cause them to snowball and become less manageable in the future. Luckily, your current ability to envision a positive outcome combined with your commitment to hard work enables you to make the most of an opportunity."
pisces,2013-06-27,"The Moon's return to your sign puts you in a hypersensitive state of awareness today as she merges with psychic Neptune. However, it can be difficult to separate your accurate hunches from a wishful fantasy. Unfortunately, too much analysis pulls you out of your intuitive state and replaces trust with fear. Meditation might help to clear your mind of anxiety. Even if you believe that you must do something right away, it's smarter now to wait a bit and allow your unconscious feelings to bubble up to the surface. Slow down and take the time to listen to your heart."
aries,2013-06-28,"Dreams that are floating around at the edge of your awareness could actually take shape today. Although this process sounds lovely, fantasies complicate your life if they become real. Thankfully, you don't have to fall prey to fears that can sour a sweet situation. Keep in mind that there's nothing to prove to anyone now. All you need to do is show up with a pure heart and an open mind."
taurus,2013-06-28,"If a friend or coworker requests your help today, you probably won't be able to say no. You might think it's better to mind your own business and get on with your work, but rational detachment won't subdue your feelings now. Don't fret if you are overwhelmed with sympathy for an underdog because there's nothing wrong with assisting those in need. Just remember that accepting your own limitations can prevent frustration down the road. Even if you can't fix everything, lending a hand is better than doing nothing at all."
gemini,2013-06-28,"Things at work might not go according to your plans today. Your day could even be turned upside down because someone else's behavior negatively impacts your schedule. You can't maintain control over all unexpected events, but you can alter the outcome by consciously managing your reactions. Anger is easily misdirected now, so take the high road when you have a choice. Practicing forgiveness produces the most positive results."
cancer,2013-06-28,"You can easily misread someone's intentions today even if you want to believe the best in them. You may have suspicions that others aren't being very supportive of your efforts. You might even think they are working against you, but you could just be afraid of being rejected. However, processing your own emotional insecurities now is more crucial than worrying about anyone else. Paradoxically, changing your attitude positively impacts the attitude of everyone around you."
leo,2013-06-28,"This is an intense day, especially if you have a disagreement with a close friend or partner. Thankfully, you have an opportunity to turn an uncomfortable dynamic into a positive one by establishing new boundaries. Rather than analyzing your current choices within the narrow confines of your personal beliefs, step past your old limitations. Reframe your experience in the spirit of gratitude and abundance. It's not about getting more ... it's simply about appreciating what you have right now."
virgo,2013-06-28,It's too soon to make a detailed plan because you might not have a very solid grip on your future goals yet. Creating a map before you have established a specific destination is like putting the cart before the horse. Don't get caught up in the small stuff today. Keep an open channel to your heart's desire and wait a few days before figuring out a sensible strategy. Have faith in the process and give yourself permission to dream.
libra,2013-06-28,"Someone's unexpected actions at work may take the air out of your balloon and send your confidence into a temporary tailspin today. Thankfully, you should be able to pull out of it gracefully; your sense of humor can save the day if you let it. At first, you might think you made a mistake, but you were likely given incorrect information. You didn't do anything wrong; once you stop blaming yourself, it's easy to turn things around and fly off to your preferred destination."
scorpio,2013-06-28,"You can say the right thing today without even trying, making it easier to get what you want while also feeling good about yourself. However, you still may need more time to consider the variety of options in front of you now. Don't cave under pressure ... wait until you are ready before making a serious commitment. In the meantime, bask in the love that's all around you without feeling the need to choose one way or the other."
sagittarius,2013-06-28,"Powerful emotions draw you toward someone special today, but you may be unsure as to what comes next. Normally, you are content to just make it up as you go, but you're more hesitant now that you're walking on unfamiliar ground. Ironically, there isn't any hurry to go anywhere; you are already where you need to be. Nevertheless, your current position can be significantly altered once you change your mind and relax."
capricorn,2013-06-28,"Someone may express positive feelings toward you today, which can turn an easygoing moment into an awkward one. You might be uncertain how to react and could even choose to put up defensive walls to maintain stability. However, it probably isn't the other person you are avoiding; your own issues could appear in projected form if you try to ignore them. Paradoxically, as you grow more comfortable talking about your emotions, you also become more open to everyone else."
aquarius,2013-06-28,You may be confused at work if someone appears to be ignoring you today. But don't take it personally if he or she is a bit shy and needs to withdraw emotionally to create safe space. There's no need to pursue others who aren't eager to interact now. Let them be as they are without any judgments or expectations on your part. Give your friends the same breathing room that you normally want from them.
pisces,2013-06-28,"Although it's not easy to express what's in your heart today, the inspirational Pisces Moon gives you the courage to take a chance if you feel ready. However, the response may not be what you expect since others might be irrationally threatened by your disclosure. Saying too much could reveal information they don't need to know. Remember, you don't have to share every single thing. Watch your audience along the way before telling too many secrets. Other people's reactions will help to clarify your next move."
aries,2013-06-29,"You aren't likely to take yourself too seriously today, even if you stop and think about what you are doing. After a few moments of concerned contemplation the spontaneous Aries Moon has you ready to return to action, whether or not you  handled the underlying issue. Remember, you can't escape from the truth. Avoiding it now means you'll have to reprocess your current experience another time when it could be more difficult. There's no time like the present moment to be real."
taurus,2013-06-29,"You might not have as much to hide as you think you do today, because your story will probably come out into the open sooner than you expect. If you attempt to mislead anyone on purpose now -- even if only by a lie of omission -- an otherwise lovely moment could turn sour pretty quickly. Secrets can get in the way of a special connection with a friend. Even if being honest is difficult, keeping communication channels open is essential."
gemini,2013-06-29,"Today may be more fun than you expect, even if you have lots of work on your plate. Attempting to escape from your responsibilities is a waste of energy; instead, find a way to enjoy yourself while meeting your obligations. Even if your mind wanders now, pull yourself back from the enticing world of daydreams. Focusing on practical issues isn't easy, but it allows you to take more time off later when you can truly relax."
cancer,2013-06-29,"Although you might have the day off today, you still have inescapable responsibilities to fulfill. Instead of procrastinating, it's healthier to recognize the financial or psychological benefits of putting in extra effort until your chores are finished. Thinking about something that you want to do later could encourage you to give a task all you have now. As long as you are feeling inspired, anything that motivates you can be turned into constructive action."
leo,2013-06-29,"You can use your contagious enthusiasm to enlist others to assist you with your project or join you in an enjoyable activity. Just remember not to say too much; the more verbose you are now, the less sincere you sound. Pretend you're on a secret mission to get someone's attention. But once your message is delivered, stop talking. Strategic communication enables everyone to see you in your best light."
virgo,2013-06-29,"It can be annoying when your family and friends seem to be so optimistic, especially if you believe that they're avoiding the truth. However, their actions are only half the picture today, since you could actually benefit by indulging in your fantasies. Thankfully, no one needs to know what occurs in the privacy of your imagination; you're not required to tell anyone what you are thinking now. Giving yourself permission to engage your inner world also softens your judgments on those you love."
libra,2013-06-29,"Relationships are highlighted by the reflective Moon's presence in your 7th House of Companions today. Unfortunately, your most supportive allies may seem argumentative now, even if they claim to be on your side. Keep in mind that you could be projecting your own suppressed anger on to someone else and that it might actually be you who is in denial. Tune into what's happening with your heart instead of your head. Empathy, not rationalization, is your current path to peace."
scorpio,2013-06-29,"Taking a chance and doing something new and different for your health is a smart idea today. The enterprising Aries Moon is visiting your 6th House of Routine, encouraging you to reassess the daily habits that contribute to your current lifestyle. It's time to blaze a new trail if you're not feeling your physical best. Modifying what you eat and intensifying your exercise routine could create long-term positive results. Mixing things up pushes you out of any unhealthy patterns before you get stuck."
sagittarius,2013-06-29,"The fiery Aries Moon harmoniously trines sweet Venus in radiant Leo, heating your emotions and tempting you to burn your candle at both ends. You are inspired now to share what's in your heart, but it's crucial to avoid spinning wheels of words that go round and round in the same old circles. Take a gamble and try a different approach just to shake things up; you may be pleasantly surprised by what happens next."
capricorn,2013-06-29,"Your integrity is your greatest strength now because others won't have a good reason to resist your efforts when they see that you are consistently walking your talk. However, your current goals aren't limited to observable accomplishments in the real world. There's no need to waste any energy explaining yourself; just express what's most important through actions rather than words. Your heart shines through every kind move you make."
