SIGN,DATE,TEXT
virgo,2010-07-28,"Someone may be so concerned about you now that they go out of their way to connect with you. Nevertheless, you cannot be sure about their motives. It's not that anyone is purposefully trying to mislead you, but it appears that they might not be telling you the whole truth. Don't go looking for a fight; you won't benefit by forcing an issue before its natural time. Let the story unfold on its own and then you will know whom to trust."
libra,2010-07-28,"Don't be deterred from your work duties and responsibilities today, even if you aren't completely clear about what's expected of you. Unfortunately, your inquiries won't likely uncover the information you seek. You probably won't learn a whole lot more than you already know. Instead of filling your mind with useless details, just attend to the most immediate problems as quickly as possible and let go of the rest."
scorpio,2010-07-28,"It seems as if a phase of your life is falling away, yet you aren't that unhappy about its demise. If you are floating along, waiting for something to come up and inspire you, this could be it. It's like expecting guests, yet you don't know who they are or when they will arrive. Nevertheless, there is a lot to do right now, so get busy without wasting a precious moment."
sagittarius,2010-07-28,"Too many things to do at work today may prevent you from enjoying time at home and connecting with your family. Ultimately, you desire a long conversation with someone you trust. But this level of relaxation will probably have to wait until you have fulfilled your more pressing obligations, which obviously must take precedence for now."
capricorn,2010-07-28,"Your work situation is about to change and, even if you don't know what's going to happen, you can feel the anticipation in your bones. Perhaps you recently experienced a positive interaction with a workmate who truly understands you; now this relationship is about to go through a powerful metamorphosis. Don't worry; whatever transitions you face, you'll be able to take them in stride."
aquarius,2010-07-28,"The Moon in your 2nd House of Money suggests that you may run into a financial obstacle early in the day. Luckily, your undivided attention should enable you to easily clear the hurdle. Handle the most important issues, but don't waste your time getting lost in the details. Keep in mind that avoiding problems could cause them to snowball and become less manageable in the future."
pisces,2010-07-28,"The Moon's return to your sign can signify confusion today, but the source of your anxiety may prove difficult to pin down. Naturally, it's impossible to decide on a perfect course of action until you know the reason for your uneasiness. Even if you believe that you must do something right away, it's smarter to wait a bit and to allow your unconscious feelings to bubble up to the surface."
aries,2010-07-29,"You cannot escape the fact that you have a lot to finish up now and there are still many loose ends yet to be tied. Unfortunately, you might not get much done today. No matter how eager you are to get started, you're wiser to consider the relative importance of your goals and then make a game plan for the days ahead. Work with the flow instead of pushing against it."
taurus,2010-07-29,"You may feel somewhat anxious today because you believe that your time is running out, leaving unfinished business on your hands. But there's no purpose to worrying today; it makes better sense to jump into tackling the list of chores that await you. You can take the time in a few days to regroup and tighten up your strategy for the weeks ahead."
gemini,2010-07-29,"You have an optimistic attitude today about life in general. Your assumption that everything will be good for you in the short run can actually be a self-fulfilling prophecy. If you have been working under a lot of stress, it may finally feel as if your extra efforts will improve things. Start a creative project and then watch your ideas begin to take shape."
cancer,2010-07-29,"You may be right, but you still have a hard time today revealing how certain you are of yourself. On one hand, you don't want to upset others; on the other hand, you could be scared of rejection. Either way, you really don't have to remain totally silent. Instead, express your feelings a little at a time, and test the waters as you go. If you don't take a risk and speak up, you'll never know what might happen."
leo,2010-07-29,"You continue to grow stronger every day as you move closer to realizing your goals. There is a lot to be accomplished, yet you are rather lackadaisical about your ambitions. Although there is still work to do, there's no reason you can't take a less hectic approach to your life. Ease off on the gas pedal just enough to enjoy the ride. You'll still reach your destination on time."
virgo,2010-07-29,"You may feel as if a new race is officially beginning, yet you are barely stepping up to the starting gate. Balancing your need for perfection with your desire to reach the finish line can be tricky business, especially if there are others involved. Eagerly pushing ahead won't work any better than lagging far behind. Seek a sustainable pace that works for you and don't measure your progress by anyone around you."
libra,2010-07-29,"It's time to get in touch with your unexpressed anger because it will only make your life more challenging if you don't. Although you have a few difficult days ahead of you, your overall energy level is rising now that feisty Mars is visiting your sign. If you become bent out of shape, you'll feel better if you can transform your negativity into direct action that moves you closer to your goals."
scorpio,2010-07-29,"Your personal agenda may need to be temporarily set aside. Even though you could be thinking about doing something specifically for your own gain today, circumstances require you to wait for a while. Remember, there's a spiritual aspect to downplaying your goals while helping others reach theirs. Still, you must manage your frustration or it could delay your gratification even longer."
sagittarius,2010-07-29,"Your social life is in the process of taking off, but probably not until after the weekend. Weigh your individual wants with the needs of your friends and associates. Fortunately, you are quite aware of how other people's wishes may differ from yours now, yet it may take a few days to work through the logistics. Don't be in such a hurry or you'll only increase the resistance you must overcome."
capricorn,2010-07-29,"You may believe that you've worked long enough and now it's time to reap the benefits of your careful planning. But as much as you want to succeed, you are also tired of carrying so much responsibility. Don't expect public acknowledgment or a coveted promotion unless you are willing to continue with your superhuman efforts for a while longer."
aquarius,2010-07-29,"If you have recently been through a period of profound change, it's now time to lighten up and consider all the possibilities ahead. Luckily, you can maintain an even keel as you navigate through new currents. Don't be afraid to extend your goals far into the distance. Look out beyond the horizon, set your course, and then follow it."
pisces,2010-07-29,"Although you are able to be more logical today as you analyze your feelings about a relationship, you still can feel like a fish out of water, unable to find the soothing support you need. There's no need to worry too much about your current discomfort because it won't last longer than a few days. In the meantime, ameliorate your stress by partaking in pleasurable activities and just let yourself relax."
aries,2010-07-30,"The Moon's return to your sign kicks the energy up another notch higher as your key planet Mars provokes you to take initiative even if you don't have a real plan. You may be a bit out of control today and could do something that you soon regret. Fortunately, you also have the ability now to take a more measured approach to your relationships. Don't be in such a hurry; a little self-control goes a long way to help you achieve success."
taurus,2010-07-30,"It's challenging for you to concentrate on your assignments today, but you probably have tasks to do that shouldn't be postponed. And even though it's not like you to just walk away from a commitment, this could be a tempting option now. If you find yourself getting all worked up by the exciting possibilities, remind yourself that you'll be happier in the long run if you stick to your original agenda."
gemini,2010-07-30,"You don't know what to think as your key planet Mercury is bounced around by impassioned Pluto and pompous Jupiter. It's difficult for you to keep a balanced perspective on your social life; you could go overboard by accepting too many invitations or you could overreact and become a recluse for the weekend. You're totally psyched up one minute yet subdued the next. However, inaction isn't a smart strategy; choose a path and follow it the best you can."
cancer,2010-07-30,You will benefit from carefully watching your energy output today because you could easily exhaust yourself by doing too much. It's helpful to also monitor your feelings so that unexpressed anger doesn't drive you to do something foolish. Consider your motives before acting recklessly. Taking time out to contemplate your actions might very well save you from embarrassment.
leo,2010-07-30,"Although you realize the importance of acting with forethought, it's still a challenge today to think about the consequences of your reckless behavior. Others may caution you to refrain from spending so much money or warn you about taking a trip. But their advice may not be useful for you now because it doesn't lead you in the right direction. The situation isn't as complicated as it appears, but it's still wise to have your contingency plan in order and ready to go."
virgo,2010-07-30,"Your summer is suddenly in full swing, but it may feel discomforting going from being quiet to being a social butterfly. Even if you like the idea of spontaneously going out and having fun, you can still make a strong case for working before you play. Naturally, you shouldn't run out on your responsibilities. Nevertheless, having a good time can be rejuvenating so make sure to schedule it into your day."
libra,2010-07-30,"You don't know what to do today because someone is trying to convince you to try something new. Luckily, you won't likely be talked into doing anything that's not already in your plans, but you still can get thrown off course by your own weird ideas. In fact, your crazy thoughts may be unsettling to you, instead of inspiring your creativity. You'll be fine if you just think about the consequences before you act."
scorpio,2010-07-30,"Your extreme emotions may provoke you to express yourself, especially if you are angry with someone and haven't shared your feelings. Telling a friend what you're thinking may be the first step, but this won't likely make a problem disappear. Don't accept things as they are because a strategy that aims for a long-term solution instead of a quick fix makes the most sense."
sagittarius,2010-07-30,You must be patient because so many things are now distracting you from finishing a project. You could feel like you're getting nowhere fast and your growing frustration can motivate you to take an unnecessary risk. Acknowledge that your perspective is warped by your dreams today and remember that you'll be better off if you wait a few days before doing anything rash.
capricorn,2010-07-30,"You have too many alternatives in front of you and it's almost impossible to pick just one path. Nevertheless, you may feel the pressure to make a choice today, prompting unsound speculation. Normally, you are willing to wait for clarity prior to taking action. Now, however, your enthusiasm gets in the way. Remember, patience should work in your favor."
aquarius,2010-07-30,"Doing what you are told now could end up costing you more time than you realize. It's not very likely that anyone is trying to do you harm, yet you could easily jump to a conclusion and misunderstand what was said. Your eagerness to take immediate action could cause you to accidentally twist what you hear to support your intended actions. If you are uncertain about someone's message, ask for clarification before you land yourself in trouble."
pisces,2010-07-30,"Pay careful attention to your money today because a spontaneous buying spree could cost you a lot more than you think. You may be able to justify a large purchase because of how much you believe it will change your life for the better, but you'll be disappointed when it doesn't. Instead of attempting to find the logical thing to do, it's smarter now to rely on your intuition."
aries,2010-07-31,"Your key planet Mars usually advises you against taking no for an answer. The more resistance you run into, the easier it is for you to activate your inner warrior. Today, however, you need to be a diplomat and not a fighter because conflict won't be resolved by forceful means. The only way you can succeed now is if everyone comes out a winner."
taurus,2010-07-31,"You are often the one who uses the most methodical approach to get a job done. Unfortunately, you could take this so far that you don't accomplish as much as you prefer. Perhaps it's your fear of failure that makes you so cautious now. Instead of worrying about what others think, focus on the quality of your work and simply do the best you can."
gemini,2010-07-31,"Your flirtatious behavior could land you in trouble today unless you pay careful attention to how others react to you. Even if you mean no harm at all, you could still overstep someone's boundaries. On the other hand, acknowledging social etiquette could open doors for you now. Don't wait until it's too late; showing proper respect will gain you the recognition that you ultimately want."
cancer,2010-07-31,"Good news out in the community may create harder times at home. The more you leave your family in order to connect with others and their issues, the less time you have for those closest to you. Balancing your public and private life may be slightly out of your grasp now, but ultimately it's the key to succeeding in your new lifestyle."
leo,2010-07-31,"You may feel unsupported by those you love as the storm clouds of the Mars-Saturn conjunction travel through your 3rd House of Immediate Environment. You might even feel shortchanged, especially if you have been thinking about getting away from it all and now realize that you cannot. But measuring yourself against anyone else's success will just confuse matters and slow you down even more. The only true gauge of happiness comes from within."
virgo,2010-07-31,"You may feel as if you've lost your momentum and the more you try to recover it, the more elusive it becomes. Luckily, this process of slowing down has its advantages, but you must be willing to listen to the feedback that reality gives you now. Incorporating what you learn into your plans should help to dissipate some of the resistance you face."
libra,2010-07-31,"Today's Mars-Saturn conjunction is in your relationship-oriented sign, indicating an imbalance in the workload. You may feel as if you are carrying an unfair proportion of the responsibilities, yet this could be part of a larger issue. Consider previous situations where someone didn't live up to your expectations, but then take note where they differ from your current dilemma. Being honest about your needs will make everyone feel better in the long run."
scorpio,2010-07-31,"Perhaps you woke up this morning, remembering a difficult situation that you faced in your dreams last night. Unfortunately, it may not be all that easy to brush off the lingering heaviness that filtered through from your unconscious mind into the day. If you do find yourself facing an existential dilemma, start looking forward, instead of looking back to your recent past."
sagittarius,2010-07-31,"It may be difficult for you to hear what's being said to you today, especially if the messages are coming from your closest friends. Others may have good intentions, but their resistance to your ideas can send you into a tailspin. Nevertheless, it's good to remember that you don't have time to take the current feedback personally. Instead, separate out the facts from your emotions and then make something worthwhile happen."
capricorn,2010-07-31,"Instigator Mars conjoins your key planet Saturn today in your 10th House of Responsibility. Your ambitions are running high, but first you need to put some structure in your professional life. Perhaps you have to get some papers in order, or maybe you should update your resume. Either way, pushing ahead is fine, but don't move too quickly or you'll just have to redo what you already started."
aquarius,2010-07-31,"If you went overboard yesterday, it's time to make amends today. Don't be afraid to apologize for an inconsiderate action, even if you meant well. Looking to the future may also require a bit of caution. Cutting back on travel plans is a good idea; if you do it now it will be less painful than doing it later. The more responsibility you take for yourself, the better you will feel about your life."
pisces,2010-07-31,"You may face a familiar obstacle to intimacy and you won't be able to ignore it today. Your partner or lover could refuse your affectionate advances without you knowing the reason why. Instead of just withdrawing and feeling sorry for yourself, break the cycle by showing your vulnerability and asking the necessary questions. But remember, there's no point in blaming anyone else for your current position."
aries,2010-08-01,"You may believe that you have all the facts today, yet you still aren't satisfied with what you know. It's not that you think that more information will give you the answer. Instead, you are searching for a new way to put it all together that will lead you out of your current dilemma. Don't push yourself too hard because a solution will come to you sooner if you aren't struggling so much."
taurus,2010-08-01,"You have a pretty straightforward idea of what will make you happy now, but satisfaction is just out of your reach. Your ruling planet Venus is in earthy Virgo and her hard aspect to the Sun indicates that what is being offered to you today is not exactly what you want. Unfortunately, your determination can make you so stubborn that you would rather deprive yourself of any pleasure than settle for less than your true desires. Keep an open mind: you can't always get what you want, but you just might get what you need."
gemini,2010-08-01,"You can have a fine time today, even if you cannot find a way to settle down and relax. But taking it easy isn't as important to you now as having spirited interactions with friends. Fortunately, you have a variety of options. Make your choices based upon what you can learn, rather than how much fun you might have in the moment."
cancer,2010-08-01,"You are so eager to do something out of the ordinary today that you jump at the first offer. But as you begin to think about your upcoming adventure, you may realize that you really don't want to put out so much effort. Unfortunately, the wheels have already been set in motion, making it complicated for you to back out. If you can let go of your need to be hypercritical, you could surprise yourself by having a good time."
leo,2010-08-01,"You are feeling a bit better about yourself today and are looking forward to finding time to relax with a friend. However, it's hard to swallow your disappointment if someone lets you down at the last moment. Remember, you don't have to take everything so personally; ultimately, it's your choice. Giving others the same freedom of movement that you want yourself is the kindest thing you can do."
virgo,2010-08-01,"You could live up to your sign's reputation by being overly critical of someone's behavior today. You may not mean to do any harm, but your sharp words can cut deeper than you intend. Keep in mind that everyone has different values and others may not share your keen eye for perfection. Being less judgmental now will increase the possibilities for a more meaningful connection."
libra,2010-08-01,"You are trying to be more fair-minded today because that's how you want others to treat you. But your friends or co-workers may be rather abrupt with you, which makes you feel uncomfortable. You are easily annoyed because of affable Venus' anxious aspect with the Sun in your 11th House of Community. If you are unsure of your standing with your peers, a temporary retreat can act as a cooling down period for everyone involved."
scorpio,2010-08-01,"You have new ways to attack an old problem today. The Sun's magical aspect to your key planet Pluto enables you to sidestep the rules of the real world as you slip into the depths of your subconscious mind. But your fantasies are not just whimsical thoughts now; they are powerful symbols that can unlock the hidden secrets of alchemical transformation. The bottom line is that if you can imagine it, then you have a chance of making it happen."
sagittarius,2010-08-01,"It may be hard to believe, but too much pleasure can actually become exhausting today. It's not that you don't want to enjoy yourself; it's just that you need to have extra adrenaline mixed with your fun now or you'll quickly grow bored of what you are doing. Instead of planning all the details of your day ahead of time, leave yourself the flexibility to shift gears so you can quickly change the scene when you're ready for something different."
capricorn,2010-08-01,"You may not be thrilled with how much uncertainty you have to deal with today because you prefer to know what's going on ahead of time. But a difference of opinion can suddenly put you in the middle of an emotional drama. The more you try to avoid it, the crazier it gets. Stop resisting; letting go of your need to control other people's feelings will allow them to express their negativity so it can dissipate faster."
aquarius,2010-08-01,"You may be enjoying the emotional high-wire act until you realize that it's you up there without a safety net. But this is no time to let your anxiety get the best of you; instead, take a few deep breaths so you can catch your balance. Once you regain awareness of your center, you'll be able to continue on your journey without any fear of falling."
pisces,2010-08-01,"You have a different way of framing your strengths today and are eager to test your new strategy. Unfortunately, it's difficult to tell whether your idea makes sense or not, because even the best tactics can run into unexpected problems now. Don't lose faith, even if your efforts aren't eliciting the positive response you expected. You could come out of this with flying colors if you can find a way to be patient."
aries,2010-08-02,"You would be wise to step back from the center of the action today, so you can take stock of what you have and regain your perspective. The Moon in your 2nd House of Money quickly shifts the focus from fulfilling your psychological needs to taking care of practical matters. Managing your financial affairs now may be the most rewarding thing you can do."
taurus,2010-08-02,"You may become a bit discouraged today because you think that you won't get what you want. However, the real source of your frustration isn't that you are being denied the pleasure you seek; if anything, your problem is handling excess. Downsizing your over-the-top expectations is a smart strategy that can help you find satisfaction now."
gemini,2010-08-02,"You could actually believe that you're being sensitive to other people's needs, but they won't likely view things that way at all. Your friends probably see you as more overbearing than you feel. It could be helpful for you to reexamine your role in what's happening around you, for you seem to be sending out mixed messages that contribute to the misinterpretation of your actions. Ultimately, if you continue to just be yourself, everyone will eventually understand your intentions."
cancer,2010-08-02,"You may become more committed to what you're doing as the day unfolds. It's difficult to keep up with your social commitments, especially if you have family obligations, too. If necessary, change your plans to buy yourself more time. If your last minute cancellation offends someone, apologize and then move on. Trust your instincts, for you know your limits better than anyone else."
leo,2010-08-02,"Your responsibilities at work could detract from your desire to take care of others today, but they may have to fend for themselves. You need to fulfill old promises before making any new ones. Even if you truly want to help anyone who needs assistance, you just don't have enough time or energy, so don't judge yourself harshly for what you cannot do."
virgo,2010-08-02,"Although today's down-to-earth Taurus Moon brings your common sense into play when you think about travel plans, don't let an overly analytical approach prevent you from considering less grounded possibilities. It's not impossible to be practical while simultaneously imagining a dream vacation. Just keep in mind that you will need to do the research and create a solid itinerary if you are going to escape to a place that's truly exotic."
libra,2010-08-02,"You could use a little downtime today so you can integrate the recent events and get ready for what's just ahead. You've been tempted to take a chance on something or someone new, but you're still hesitant to leave the safety of the status quo behind you. Your friends might encourage you to take a risk, but don't do anything unless it feels right. Remember, you are not required to justify your actions; trust the intuitive hits you receive and act on them with confidence."
scorpio,2010-08-02,"The fixed Taurus Moon in your 7th House of Relationships indicates that a stubborn friend or partner could be quite annoying today. Fortunately, you'll be able to hold your position because of confident Jupiter's square to your key planet Pluto. Others will quickly discover that they are no match for you now. Just remember not to expect success immediately; objectives worth working for will take a while to reach fruition."
sagittarius,2010-08-02,"It's a good idea to watch your cash flow now that extravagant Jupiter is squaring intense Pluto in your 2nd House of Money. But it's challenging to be responsible and act with restraint when you know what you want and see a way to get it. Ultimately, it's your choice; staying focused on the details of work today can be your best strategy to prevent spreading your resources too thin."
capricorn,2010-08-02,"Love could come easily today with the sensual Taurus Moon in your 5th House of Romance, but it's not likely to turn out as you expect. You may not be able to tell if you have changed, but something seems different now. Even if you aren't happy with the new situation at first, be patient. Don't be so stubborn that you can't see the good in what is happening around you."
aquarius,2010-08-02,"Your inflexible beliefs about someone in your family or about a situation at home could become problematic today unless you're willing to meet others halfway. Instead of wasting your time with territorial posturing, try consciously discussing what's happening so you can establish common ground. A negotiated settlement based on mutual trust is more stable than a unilateral one built on fear."
pisces,2010-08-02,"You could run into problems today if you have created a schedule that is overly rigid. If you don't allow for some flexibility, a small delay in the morning could jumble your plans. But if you lighten your load by postponing an appointment or two, you'll be able to enjoy the slower pace of the day. More importantly, you will also be able to easily manage a surprise visitor or invitation, if necessary."
aries,2010-08-03,"You may not be good at completely restraining yourself today, but self-discipline can be a very effective strategy, even in small doses. It's not that you are so over the top; it's just that you could commit to delivering more than you can handle now. You can ruin a good thing if you accept too much responsibility too quickly. At least, think twice before saying yes."
taurus,2010-08-03,"Trying to juggle so many chores at once may impress someone at first, but everything changes if you cannot complete what you start. Luckily, you can effectively break down a large task into smaller components and then concentrate on each separately. Although the entire job may be overwhelming, it's not so bad if you just take it one piece at a time."
gemini,2010-08-03,"Your playfulness can be a bit much for someone else. A friend or partner might complain that you aren't working hard enough, but you believe that you're actually doing more than your part. If anyone else says something about your lack of productivity, try not to let a battle of dueling egos take over your day and cover up the underlying problem."
cancer,2010-08-03,"You can be so critical today that you accidentally hurt someone's feelings. You are a bundle of extremes now as you push the envelope at work, enabling you to see many possibilities along with the obstacles. You are ready to explain exactly where another person has gone wrong, but being hard on everyone else won't help anything. Your smartest strategy is to simply continue improving your productivity so you may lead by example."
leo,2010-08-03,"You could take the meaning of the word ""busy"" to new extremes today, but secretly you would rather be relaxing. You really want to have fun but you intuitively realize that your current temptations are like a test. Don't just give in to your irresponsible inner child; you'll feel better about yourself if you act maturely and behave like a grown-up instead."
virgo,2010-08-03,"You may be having trouble getting a handle on your spending today, especially if you are considering the purchase of a luxury item in order to add something special to your life. Unfortunately, buying something beautiful now may still leave you feeling empty. You need to look beyond the material world to find the fulfillment you seek."
libra,2010-08-03,"You usually take pride in your appearance and like to look your best, no matter what you are doing. Now, however, you could take this too far as irrepressible Mars in your 1st House of Self opposes overindulgent Jupiter in your 7th House of Partners. You can inadvertently set up a power struggle if you don't rein yourself in. Save your grandstanding for another day."
scorpio,2010-08-03,"It really doesn't matter if your dreams are unrealistic; you're not going to give up on them just yet. Paradoxically, in spite of what's happening in your life, you're quite optimistic about your future. You think that your logic is clear, but it's hard for you to be productive if your perspective is warped. If you ask your closest supporters for advice, make sure that you actually listen to what they say."
sagittarius,2010-08-03,"Your key planet, grandiose Jupiter, continues to be at the center of your life, giving you the potential to speculate about money and power. Someone may offer to buy you something for nothing, but rest assured that same person will be around later on to collect on a debt or promise. Instead of having to deal with your disappointments later, don't inflate your expectations now."
capricorn,2010-08-03,"You can feel your intensity building again, but you are unsure whether to trust your instincts. You may be smarting from a recent problem with an authority, yet you have new ideas to turn previous setbacks to your advantage. Don't worry about winning or losing; doing your absolute best is good enough."
aquarius,2010-08-03,"You want desperately to see both sides of a complicated issue now, but this exercise won't bring you closer to a solution if your mind is already made up. Fortunately, finding a true resolution isn't nearly as important as you think. Just fleshing all the hidden agendas out into the open is enough mischief for any one day."
pisces,2010-08-03,"You can actually see the benefits of believing in yourself today, for you cannot always count on others to support you and your work. It might surprise you if an associate takes the time now to help you without expecting anything in return. This isn't the moment to pretend how independent you are now; instead of feigning self-sufficiency and pushing others away, accept their generosity with a smile."
aries,2010-08-04,"You can tell that something is changing, but you can't figure out exactly what it is. You may be thinking about a recent situation when someone at work disappointed you and are fearful that it will happen again. Try not to be so judgmental if a current friend or associate doesn't live up to your expectations. Rather than comparing the present with the past, focus on what's happening now so you can get the most out of your current experiences."
taurus,2010-08-04,"There's no need to be concerned if your day gets off to a slow start. Enjoy the relaxed pace without attempting to push things along faster. You could become frustrated if you pack your schedule with too much to do because you can feel scattered if you are spread too thin. Remember, leaving incomplete chores is okay now since you can easily return to finish them later."
gemini,2010-08-04,"The Moon's return to your sign turns your attention toward the day-to day events in your life. But you may be afraid that you'll miss a significant opportunity because you are so caught up in what's happening right now. Don't give up just because you cannot leave your current responsibilities to head out on a great adventure. Keeping your dreams alive is important for your soul, even if fulfillment is far off in the future."
cancer,2010-08-04,"You might like the idea of being part of a close-knit family, but without all the day-to-day dramas that appear to go along with the deal now. But don't think that you have failed because your life doesn't match up with the expectations you once had. Comparing an old fantasy with your current situation is like trying to mix oil and water. Live in the present moment instead of retreating back to your past."
leo,2010-08-04,"You can appear energetic and enthusiastic, but your inner world may be less cheery today. You understand that you must push forward and that's why you are wearing a smile. Although it seems like you can't shake your current disillusionment, you really do have the power to snap yourself out of your malaise. Instead of seeking perfection now, just practice accepting things as they are and finding joy in the moment."
virgo,2010-08-04,"Your dreams can only motivate you so much; today you also have to connect with the realistic side of your life. Anything that helps you get more grounded now should be pursued, especially a practice that combines a spiritual outlook with physical movement such as yoga or martial arts. Committing to a concrete discipline can help to distract you from obsessing about your unfulfilled fantasies."
libra,2010-08-04,"One of your primary paths to fulfillment is through your exploration of relationships. Unfortunately, your current analysis might lead you to the conclusion that you are falling short of your personal goals. But rather than wallowing in doubt, let go of any self-criticism. Harsh judgments only further limit your potential at this time. A positive attitude will enable you to move on."
scorpio,2010-08-04,"You may feel as if you have been shortchanged and that something is missing in a relationship. But this can be a reflection of residual childhood longings, especially if you're reminiscing about your family, children or a pet. Exploring memories can be helpful to a point, but letting go of sentimental feelings frees you to find real happiness in the here and now."
sagittarius,2010-08-04,"Friends and associates can be the source of a drama that is begging for your involvement. However, it may be best to observe circumstances from a distance if they don't directly concern you. Worrying about matters that are peripheral to your main focus will only stress you out. You may even complicate the situation if you add your two cents. It's advantageous to everyone if you can establish a clear boundary and stick to it."
capricorn,2010-08-04,"No matter how great your current accomplishments are now, you'll still probably fall short of your own expectations. Keep in mind that you can learn a lot about yourself by examining your individual history. When you begin to understand what motivates you to be successful, you'll also be on the road to finding out what makes you happy."
aquarius,2010-08-04,"You might wake up today with a discouraging dream from last night still on your mind. Unfortunately, it's complicated to untangle the symbolic meaning of this message from your subconscious. Forget about trying to explain your feelings now to anyone else. Instead, sink into the uncomfortable shadows and let the strange images wash over you. If you take the time to meditate on your vision, understanding the lesson becomes possible and uncertainty won't stand in your way any longer."
pisces,2010-08-04,"You may be feeling down and out today because you can see how so many people fall short of their goals. But your dreams are very alive now, and their clarity accentuates where reality fails to meet your expectations. Don't waste time making lists of everything that's wrong with your life at this time. Instead, shift your attention onto whatever has a good chance of working, then put your efforts toward trying to change what you can and leave that which is unchangeable alone."
aries,2010-08-05,"You may not be able to recall all the details about what recently went wrong, but that won't prevent you from becoming discouraged about a current relationship. Some of your disappointment could be intertwined with your personal history that you might be trying to forget. However, filling in the missing gaps in your story frees you from endlessly repeating a pattern that no longer works."
taurus,2010-08-05,"You may be considering how to avoid the pressure of work today, but unfortunately, you cannot just slip away on a whim. Even if you try to escape into your past, thinking about your parents or your childhood won't likely offer you the solace you seek. Your thoughts keep returning to the present moment and what you are currently lacking. There's no need to force a change; just let your thoughts wander back and forth between the past and present until they settle down."
gemini,2010-08-05,"Your moods shift quickly today with the Moon back in your changeable sign, but the pressure still may feel like it's too much to handle. It will help if you consider which feelings are worth sharing and which ones should be kept to yourself. Ultimately, it's easier to talk compassionately about other people's problems than to open yourself up to observation by talking about your own. Choosing the safest route is not the best choice if it means avoiding your feelings."
cancer,2010-08-05,"Your core values around material possessions can strongly impact the decisions you make today. If you have childhood recollections of dissatisfaction, you could be motivated now to accumulate more than you need. If you link the idea of happiness with collecting money or things, you might wonder what you are missing. You can free yourself from your past if you stay focused on the present moment."
leo,2010-08-05,"You can be very committed to living in the moment. Nevertheless, it's still a challenge to leave your past behind. Of course, denying who you are or avoiding the truth about someone else is not an option. Dwelling on a previous disappointment in your life could close the door on a lovely time before it even has a chance. Sharing your story can be healing if you don't carry it like a shield to protect you."
virgo,2010-08-05,"It's hard when others at work don't understand what you're all about. You could actually believe that you told them what is most important to you, yet they still don't get it. Instead of adding to the frustration by further attempting to explain yourself, try a new approach. Stop reaching for a connection that isn't there; just interact without expectations. Your detachment alleviates tension and makes room for better communication later on."
libra,2010-08-05,"Relationships are important to you, yet now they are more significant than ever as you work through very deeply rooted issues. Your current expectations could come from lessons you learned in your childhood or even from remembering early family dynamics. Rediscovering your origins can clear the idealism from your current perspective that could set you up for disappointment. Try engaging in social activities without turning them into anything but the simple pleasures that they are."
scorpio,2010-08-05,"Your over-analytical mind may provoke an uncomfortable exchange with an old friend now. Although your intentions are good, other people's reactions can leave you frustrated, making you believe that you weren't truly heard. You bring more baggage to your conversations than you realize which could cause confusion and misunderstanding. Being aware of your assumptions can save you from a headache later on."
sagittarius,2010-08-05,"You feel like a lot is at stake because nearly everything appears to be a big deal today. Fortunately, you can overcome your fears and step into a situation with a healthy attitude. Keep in mind that someone may choose to resist your current enthusiasm, but don't take it too personally. The fewer assumptions and expectations you have now, the better it will be for everyone involved."
capricorn,2010-08-05,"Naturally, you ethical Goats want to do what's right, but someone's wounded feelings might tempt you to say something you don't truly mean. But ultimately, it's not really about what you say; it's more to do with how you say it. If your needs are different than someone else's, be up front with what you want. It's healthy to acknowledge your desires if you do so without putting any blame on anyone else in the process."
aquarius,2010-08-05,"If you have been led toward love by an unsatisfied fantasy, you now have an opportunity to change your pattern. But this doesn't necessarily mean a new relationship. It can, however, be the beginning of a deeper kind of intimacy, based on being totally honest with yourself and with others. Romance gets even sweeter when illusions no longer muddy the water."
pisces,2010-08-05,"Transforming a dream into reality isn't easy, yet the results can be very convincing now. Forcing a resolution isn't your smartest strategy today, even if you think that you're clever enough to pull it off. Instead, try letting go of your personal needs while opening your heart to a more fulfilling kind of relationship that's based on spiritual principles."
aries,2010-08-06,"You may be feeling quite smart, but your intelligence won't help you much now when it comes to the more routine things in your life, such as the details of your diet and exercise program. You might claim that you shouldn't be bothered with such unimportant matters when you are busy elsewhere. Ultimately, nothing is more critical to your happiness than taking care of your health."
taurus,2010-08-06,"You may be trying to stabilize your finances, yet there isn't an easy fix to your cash flow problems now. At first, you assume that spending less money on pleasurable activities is your best answer. Sure, cutting obvious expenses is a good idea, but it's not enough. Consider doing something to increase your income, like asking for a raise or even taking on a second job."
gemini,2010-08-06,"Making up your mind about something of significance can be a challenge today because the Moon in your sign causes your moods to swing one way and then the other. You cannot even count how often you change your final answer now. But don't try to force a resolution; instead, continue watching your thoughts go back and forth like a pendulum until they slow down and finally come to a rest."
cancer,2010-08-06,"You don't want anyone to know what you're feeling today because talking about your stuff can get in the way of your plans. If you try to be overly secretive, others may prevent you from knowing what they are thinking, for hiding the truth can be contagious but so can sharing it. When you bring what's in your heart out into the open, others are able to join you in the process."
leo,2010-08-06,"You prefer not to be by yourself today, so you seek out your colleagues and friends to establish the connections you want. You should surround yourself with forward-thinking people so you can share your plans for the future. But beware; all this social activity can interfere with your more mundane responsibilities, so don't forget about your obligations in the process."
