SIGN,DATE,TEXT
taurus,2015-05-24,"You can become obstinate about defending your values today while the Moon is in fixed Leo. You could unconsciously get stuck in an old emotional conflict or consciously redirect your focus toward the outer world. Instead of staying within your comfort zone, take a chance now and express your feelings in an unconventional way. The stress dissipates if you shake up the energy and create a special experience with friends or family, especially if you're willing to adapt to changing circumstances. A spontaneous mindset serves you well."
gemini,2015-05-24,"A larger-than-life gesture on your part can have a big positive impact on those around you today. However, coming from a place of sincerity is essential because your plan will backfire if your actions are just a calculated performance for the sake of eliciting a particular response. There's no reason to force an issue just for the effect. It's definitely not a good idea to pull the wool over anyone's eyes if you want to maintain your integrity. Instead, just shoot from the heart and hope for the best."
cancer,2015-05-24,"Oddly enough, you may reach deep into your imagination now, but your behavior is still motivated by a sense of practicality. You're inspired to create something tangible, but could get mired down by all the logistics today. Nevertheless, it's still advisable to maintain your connection with the magical and spiritual realms. Energize your actions with your most wonderful dreams but don't confuse fantasy with reality in the process."
leo,2015-05-24,"You're acutely aware of your emotional needs while the Moon is activating your dramatic sign. An old pattern of extravagance might resurface now, so resist unnecessary indulgences so they don't become the main focus of your day. Besides your apparent attraction to others, your feelings can connect you to your powerful yet private inner world. Sharing your secrets isn't necessary today, but that doesn't make them any less real."
virgo,2015-05-24,"A pragmatic idea might come to you today in a dream. Or maybe a glimpse of your future is caught for a moment in the diaphanous web of your imagination, making you feel as if you are recovering a treasure from unknown realms. Normally, you're quite logical, but setting aside your need for rationality opens new doors of creativity now. Remain receptive to any messages that originate from your subconscious, even if you can't understand them right away. Intuition works in mysterious ways."
libra,2015-05-24,"Your creative urges are stirring and it's wise to make the most of these feelings while they last. Whether you pull out the colored pencils, acrylic paints or your camera, try to capture your vision as vividly as possible. It doesn't matter what medium you use; your current assignment is to recognize beauty where you see it and to express how it influences your heart. Even just listening to your favorite music can be enough to transport you into the spiritual dimensions that are beyond the physical world. Your imagination is a fertile ground for your next artistic adventure."
scorpio,2015-05-24,"Someone may ask you to participate in a community event or to become involved with a cause that helps others. However, you might not be willing to move in that direction today if your schedule is already too busy. A clash of intentions could produce a temporary standoff, but the disagreement won't likely turn into a major battle. Ultimately, the choice is yours; your smartest strategy may be to ignore the pressure and just ride out the storm. Charitable acts mean so much more when they come from your heart."
sagittarius,2015-05-24,"Your over-the-top optimism could hijack your day if you actually believe that anything is possible. Fortunately, you can have an inspirational impact on others, but you may lose your effectiveness if you are unrealistically enthusiastic. You feel extremely adventurous and lean toward taking a risk, especially if it involves an impulsive attraction. However, try not to confuse anyone with that twinkle in your eyes unless you know exactly what you're getting into today. Once you are honest about your intentions, the sky is the limit."
capricorn,2015-05-24,"The events of the day may turn out to be a lot more complicated than you expected. Someone might try to change your course by pulling strings but you will likely see through the veiled attempts to control the situation. You're not amused by any hidden manipulations; you prefer to bring everything out into the open where reality is more manageable. Nevertheless, the gulf between your subjective world and the external circumstances presents a paradox. Fortunately, you don't have to solve this surprising mystery to find true happiness now."
aquarius,2015-05-24,"A friend or relative might have an unexpected outburst today that triggers your discomfort. The tension is exacerbated by the fact that you often grow anxious when you step out of the logical realms and into the irrational world of feelings. However, you can actually learn from your own illogical reactions, even if you aren't sure where they will lead. Don't blame anyone else for your emotional struggles. The source of your uneasiness comes from within now, so you need to face these fears once and for all and then let them go."
pisces,2015-05-24,"Your top priority now is to hold onto your center of gravity so you don't float off into your dreamworld for the next couple of days. Thankfully, nothing needs to stop you from indulging in your fantasies while you continue to perform your mundane chores. Even if you wish you were doing something more creative, maintain the appearance of your normal routine. You are free to dip into unseen spiritual dimensions when no one is looking as long as your outward productivity doesn't suffer."
aries,2015-05-25,"You may easily upset others today if you are completely honest with them about what you want. You might even justify your position with the facts, but speaking with authority doesn't make your words true, especially while aggressive Mars squares deceptive Neptune. Insisting that you are right isn't a viable strategy because you sound foolish if you pretend that you are an expert on something you're not. Rather than bending reality in your favor, downplay your needs by saying less and listening more."
taurus,2015-05-25,"You could talk up a storm today, acting as if your fantasies are actually based in reality. However, you're not as pragmatic as you seem while your key planet Venus squares wild Uranus, making unusual experiences more enticing than familiar ones. Even if your goals are attainable now, you still might misjudge the resources needed to reach your destination. Your imagination will lead you astray if you let it, but potential rewards are worth the risk. Just don't go too far out on a limb before you know how much weight it can actually support."
gemini,2015-05-25,"People wonder how you can get away with expressing yourself as boldly as you do today. Meanwhile, you're thrilled because it seems like your most colorful dreams are ripe for harvest. However, you might mistakenly believe that your radical tastes are simply too weird to share with those around you. You may suddenly realize how much you aren't saying for fear of being judged because of your eclectic desires. Ultimately, reigning in your rebellious attitude just enough to slip under the radar makes more sense now than blowing your own horn."
cancer,2015-05-25,"You might not receive the clarity you seek today no matter how hard you try to find it. Unfortunately, you won't likely surrender your search before turning into your own worst enemy in the process. You can't help but think what it would be like if everything was new and different now, but it's not. Even if you desire more excitement in your routine, you're not ready to sacrifice your long-term security to live on the edge. Instead of making any drastic changes, continue to wander around in your imagination while still exploring your options."
leo,2015-05-25,"The bottom line is you want more adventure in your life and you're willing to say yes if the right invitation comes along. Even if you have a viable plan to realize your dreams now, you might be tempted to discard it suddenly for a new pursuit. Happily, people seem to support your current decisions but they miss the mark when trying to understand what you really want. You may feel quite restless but it's not yet time to make a break for the future. Maintain the status quo the best you can while preparing to make your big move. Success doesn't happen overnight."
virgo,2015-05-25,"Hiding your emotions isn't a sensible choice today, thus making it impossible to go along with the group consensus. You may resist the flow because you're uncertain of what will happen next, especially if you feel others are conspiring to prevent you from reaching your dreams. Your best move is to avoid being overly attached to your desires now because your fears are strengthened when you worry about things you can't control. Taking care of your current needs is what matters more than anything else."
libra,2015-05-25,"You're stuck in the middle of conflicting strategies now, and you cannot possibly take both paths. Even if you feel like time has run out, you're not ready to close the door to one opportunity in favor of another one. Normally, exercising flexibility brings you strength, but your current inability to make a decision can be unsettling. No matter how ambivalent you are, just choose a path and move forward without looking back. Any action today is better than none at all."
scorpio,2015-05-25,"Although you are known for sticking to your principles, you still might be tempted to take the easy way out today. Your desires are swinging back and forth now, making them more difficult to defend. Additionally, words don't necessarily come easily if you try to explain your position to those who may not support your dreams. Ultimately, your inner process isn't anyone else's business; sharing your secrets is totally optional and should only be done to further your cause."
sagittarius,2015-05-25,"You are forever the optimist and usually don't see anything wrong with asking for what you want. However, life is complicated these days because your desires are drawing you far outside the social norm and you're afraid people won't understand your unorthodox needs. Your imagination is running wild today, challenging you to combine your fantasies with reality. Fortunately, expressing your emotions may be the catalyst to start the alchemical reaction that propels you to your destination of choice."
capricorn,2015-05-25,"Your current situation at work may present you with a fascinating conundrum; however, you don't like riddles that are unsolvable. Your problem is that you may be unexpectedly attracted to the very same kind of uncertainty that you normally avoid. Rather than being drawn to someone because of their apparent stability, you're enchanted by the person with the most eccentric ideas now, even if they have no practical value. However, if you're willing to take a risk, you may discover a priceless treasure."
aquarius,2015-05-25,"It's tricky to turn an innovative idea into something tangible today, even if you receive a blast of creative energy. Unfortunately, you may think you're wasting time trying to accomplish the impossible. However, your emotions are on edge and you're eager to push past any resistance. A sudden fascination stirs feelings that conflict with your logic but don't try to rationalize what's in your heart now. Follow your bliss; the crazier your dreams, the more satisfaction you can achieve."
pisces,2015-05-25,"You reserve the right to march to your own drummer now as you practice a nonconformist strategy. You're not interested in being a part of the team or fitting into complex family dynamics at home while you're driven to distinguish yourself from the crowd. Your courage is inspirational, but people must be free to choose to break the rules in their own unique ways. Nevertheless, don't miss your chance to wildly abandon restraint and dance to the music you hear within."
aries,2015-05-26,"Rushing around just doesn't work today because you may have to go back and do things over again. If you have specific tasks that must be completed, you're probably overeager to finish them as quickly as possible. However, you could get mired down in red tape unless you take each step in the proper order. As boring as it sounds, it's more efficient to follow accepted procedures from the beginning than to bolt ahead without regard for the rules. Haste makes waste."
taurus,2015-05-26,"Finding your creative groove comes naturally today if you limit your activities from the start. Obviously, you want to have something tangible to show for your efforts, but you might sabotage your good intentions by jumping from one idea to another. The more definitive you can be when describing your goal, the less trouble you will have when executing your plan. Don't try to build an entire house now; instead, narrow your vision and eliminate extraneous activities for the best results."
gemini,2015-05-26,"You may resist the restrictions being placed on you now, but they are for your own good. Three planets traveling through rambling Gemini encourage you to spread your energy between family and professional matters. However, you can't do an acceptable job if you need to be two places at once. Thankfully, the laser-like Virgo Moon forces you to tighten your focus. Be grateful for the cosmic reminder; concentrating your efforts now leads to enjoying a wider palette of possibilities later on."
cancer,2015-05-26,"People might commend your high level of efficiency today, but you don't necessarily believe you deserve the compliment. Whether you're holding on to residual emotions from yesterday's craziness or playing out noisy scenarios in your mind, you feel more scattered now than anyone realizes. It helps to acknowledge the gulf between your subjective and objective worlds without making it an issue for others. Fortunately, your inner life won't get in the way of your progress unless you choose to make it a problem. Work now, worry later."
leo,2015-05-26,"You bring a whole new level of awareness to your work today and it can inspire you to perform your job more effectively. Instead of just going through the motions while doing a task, you're considering more economical ways to be productive. It doesn't matter whether or not your analysis pays off with a new method of doing your job. What's important is your improved attitude which positively influences everything you do. Your single-minded approach will generate results you cannot yet imagine."
virgo,2015-05-26,"Maintaining high standards at work is what you do best, but sometimes your drive for perfection gets in the way of your production. However, your conscientious outlook is apparent in everything you undertake now, enabling you to accomplish more than anyone expects. Fortunately, you can draw energy from a deep well of reserve today as long as you don't wander from your task. Aim high, keep your eyes on the target and your shoulder to the wheel."
libra,2015-05-26,"You may not appear any different from the outside today, but something significant has changed and you know it. Although you might feel weary from being bounced around by strong emotional currents, you aren't willing to just drift along with the flow. Go inward and find your center of gravity because you have the power of perseverance on your side now. Establish priorities based on your long-term goals and don't let anyone talk you out of your plans. Be like the little engine that made it up the mountain by repeating, ""I think I can, I think I can."""
scorpio,2015-05-26,"Your dreams are so pragmatic today that it's hard to distinguish them from a business plan. Fortunately, you are so perceptive now that your logical analysis won't lead you astray. But it's smarter to rework a previous idea than come up with new ones while retrograde Mercury is revisiting old territory. Thankfully, you won't reach a wrong conclusion if you start out with solid facts. Your associates offer good advice that augments your strategy, but their thoughts may not be any better than yours. Rely on your inner compass to lead you in the right direction."
sagittarius,2015-05-26,"There are several alternative paths in front of you now, but one probably stands out as the most direct route for reaching your professional goals. However, it seems as if everyone has a different plan for your future, but listening to others as they expound on their ideas is only helpful for a while. Knowing when to excuse yourself from the conversation is crucial, for your answer will come from within only after the external noise settles down. Ultimately, no one can decide your next step but you."
capricorn,2015-05-26,"It's tempting to take on so many tasks today that you can't do a masterful job on any one of them. Several planets buzzing around in fragmented Gemini are activating your 6th House of Routine, thwarting your efforts to zero in on any single objective. Nevertheless, you must overcome your current inclination to scatter your energy willy-nilly. Set your sights on one exciting destination and let all others temporarily fall away from your view. Cultivate a laser-like approach to your work, for success will be yours if you can maintain your focus."
aquarius,2015-05-26,"Your intuition won't let you down today, but you must listen to your inner voice for it to be of value. Unfortunately, setting aside the facts isn't your usual style, but a hunch that comes from out of the blue could defy common sense. Remember, the most ingenious thinking isn't necessarily linear, especially as the rational Virgo Moon connects with shadowy Pluto in your 12th House of Spiritual Mystery. The truth doesn't arrive in a straight line, so trust the process and follow the zigs and zags for the most surprising results."
pisces,2015-05-26,"Although you might like to dream your way to success, the Virgo Moon keeps you on a straight and narrow path today. Even if you want to escape, there's little opportunity to fade into the fuzziness of your imagination now. Your coworkers want you to succeed because they also benefit from your accomplishments. Collaboration currently works in your favor; being part of the team is easier when you are interacting with people you trust."
aries,2015-05-27,"You may solve a problem at work through sheer  willpower, enabling you to turn a sticky situation to your advantage. However, you also realize your small victory is part of a larger issue for which there's no fast and easy fix. Meanwhile, criticism about your productivity shifts from logistical concerns, opening the door to an ideological power struggle. Your wisest strategy now is non-engagement because once a conflict is underway, you lose even if you win. Make peace, not war."
taurus,2015-05-27,"There's no need to make a quick decision about an ongoing project today because the more time spent in the revision process, the deeper you can go in reassessing your resources. And although you have something practical to learn now, it's still tempting to take the easy way out in order to end an unpleasant conflict. Think long and hard about your current choices, for the consequences of your actions will likely be longer lasting than you realize. Your integrity counts more than anything else."
gemini,2015-05-27,"You've had more than your fair share of doing exactly what others expect from you. You are eager for more fun and games in your life, even if you have important obligations to meet today. Luckily, you will be quite productive if you buckle down and concentrate on your work. You can't help but feel wonderful when you have something tangible to show for your efforts. Take care of business right off the bat so you have the time to run off in search of your favorite distractions later in the day."
cancer,2015-05-27,"Simmering relationship tension raises uncomfortable issues today, even if everything appears copacetic on the surface. Although you may do your best to avoid confrontation, you can't help but notice there's a showdown brewing. Your gut tells you to retreat, yet you could be cajoled into reacting emotionally if you're unsure of where the current changes will lead. Nevertheless, don't over-inflate the importance of the present moment. Instead, look at this interaction as  one part of a long-term positive shift in the overall pattern of your life."
leo,2015-05-27,"The rapid pace of events makes you believe that your schedule is out of control today, but it's not too chaotic for you to effectively manage your affairs. However, you might feel overwhelmed later in the day, especially if you're already thinking of everything you must do tomorrow. Don't get stressed out over how much you have to finish. Thankfully, your worries are worse than the reality; starting with a can-do attitude makes your work more pleasant right from the start."
virgo,2015-05-27,"You are doing your best to keep the lid on your emotions, but you might have a minor meltdown today, revealing your doubts about your ability to handle your current workload. However, the pendulum is swinging the other way now as you find the time to catch up or even get ahead. Setting priorities is crucial, for it's important to know when to let go and move on to what's next. Your confidence will return when you are able to make noticeable progress toward achieving your goals."
libra,2015-05-27,"Just because you're not talking about your feelings today doesn't mean they are non-existent. But, your silence won't necessarily improve your chances of reaching your goals, either. Although your thoughts may be flying all over the place, it's still hard to turn any of them into concrete reality now. This doesn't mean they are bad ideas; it simply indicates that your timing might be off if you push too hard. Your optimism returns later in the day and you should be able to move forward again, as long as you don't try to make up for lost ground."
scorpio,2015-05-27,"Your self-criticism continues to grow lighter day by day. In fact, you might even take a tentative step and acknowledge that you did a great job, even if it didn't turn out exactly as expected. Happily, you are in touch with a more nurturing side of yourself now. But you can do even more good by expressing your feelings outwardly, so shower your unrelenting support on those you love. Your positive energy ripples outward in unimaginable ways, returning joy to you in the process."
sagittarius,2015-05-27,"You can experiment with letting down your guard today, even if you recently had to hold a position of authority longer than you wanted. If your command was successful, you will be able to relax and allow events at work to run their course. But even if your reign hasn't produced your desired results, it's still a good idea to back off and let someone else take charge. Knowing when to relinquish power is the sign of a confident leader. You don't have to be the star of the show to share in the success."
capricorn,2015-05-27,"You might be so intent on reaching the top of the mountain that you could trip and fall if you don't watch where your feet are going today. You must turn your vision into something concrete, but this can be tricky business if your mind is wandering so far off into the future that you're no longer interested in engaging in the present moment. There's nothing wrong with daydreaming when your work is done, but you could end up in trouble now unless you keep your focus on what's right in front of you every step of the way."
aquarius,2015-05-27,"Complications keep popping up now no matter how hard you try to get your schedule under control. It's not that you long for simplicity; in fact, you enjoy the creative buzz when there's a lot happening around you, as long as you can figure out where you fit into the picture. Luckily, your path becomes more obvious as the day wears on. There's no time like the present to embark on an adventure that sets you on the road to your destiny."
pisces,2015-05-27,"You can usually rely on your intuition to steer you in the right direction, but something is slightly off center today, challenging you to make healthy choices. Unfortunately, your self-confidence may suffer when you realize your tried-and-true approach to problem solving just isn't working right now. You can't close your eyes, assuming the Force will guide you safely to your destination. Recognizing your predicament enables you to trust your logic over your imagination when it matters most. Let the facts speak for themselves."
aries,2015-05-28,"If a recent disagreement with a friend or lover created feelings of distrust, you have an opportunity to heal the rift today. Unfortunately, you could be accused of being negative if you attempt to address an uncomfortable subject. Thankfully, there's no need for complete resolution now; speak your mind and then move on. Your calm and rational approach demonstrates your willingness to compromise. Communication is a two-way street, but taking the high road inspires others to do the same."
taurus,2015-05-28,"You won't get the immediate results you seek today, but you're likely to rationalize your behavior, nonetheless. However, if you stretch your thinking a bit, you can discover new ways to handle a recurring problem at work. Stepping back and re-prioritizing your responsibilities is a worthy use of your time but you're more comfortable keeping things the way they are now. However, reconsidering your overall strategy allows you to break through your resistance and plan for the future with a hopeful heart."
gemini,2015-05-28,"You're probably feeling slightly lackadaisical about making significant headway on a big project today. The evocative Moon in your 5th House of Spontaneity is busy hooking up with all the planets in happy-go-lucky Gemini, blessing you with an effervescent outlook on life. Enjoy the lighthearted energy now, since your playful approach to the day might surprisingly provide a generous boost in your productivity. Your childlike curiosity knows no bounds."
cancer,2015-05-28,"You might try to keep your thoughts to yourself today, but somehow they escape from your lips anyway. However, it's critical to carefully consider your message because your words pack more power these days than you realize. Fortunately, your clever mental agility combined with a strong conviction in your beliefs is an unbeatable recipe for success. You can persuade others to see things from your point of view now, as long as your heart is invested in what you say. Decide what matters most and then get busy asking for the support you need to make your dreams come true."
leo,2015-05-28,"These are cosmically auspicious times that can bring you closer to your goals if you're willing to stand up and walk your talk. Words seem to flow off your tongue smoothly when you tell people about your ideas for the future. But idle chatter becomes an endless distraction today, making it especially important to galvanize your thoughts into actions before your momentum fades. Accomplishing nearly anything you set your mind to is possible now if your behavior is aligned with your passion."
virgo,2015-05-28,"Taking care of the simplest tasks today may be more complicated than it appears at first. Thankfully, the Moon's current visit to your 2nd House of Resources supports your efforts to make the most of everything you do. Nevertheless, dig beneath the surface for missing pieces of information that might have significant consequences before signing an agreement or handing over any cash. If you are clear with your intentions and precise with your words, you will cross the finish line with flying colors."
libra,2015-05-28,"You have a plethora of ingenious ideas that all seem worth pursuing today, but you can't turn every flash of inspiration into dramatic action. Rather than attempting to be a superhero, simply write down your most innovative thoughts. Even the most amazing epiphanies could quickly fade back into the hidden depths of your unconscious if you don't fill in all the details. Create a masterful plan now but wait to put it into motion until the timing feels right."
scorpio,2015-05-28,"You may be able to clear up a lingering problem today, even if it's been bothering you for a while. Nevertheless, you could inadvertently mix up your facts as trickster Mercury plays a wild card while retrograding through your 8th House of Transformation. Although you aren't normally inclined toward sloppy thinking, you are so focused on getting the right answers now that you could stumble in the process. Watch your step; success is within reach as long as you pay careful attention to the thin line between truth and illusion."
sagittarius,2015-05-28,"Unresolved issues could sneak in amidst friendly gestures today as the diplomatic Libra Moon sashays through your 11th House of Groups, encouraging you to act graciously. Unfortunately, it's nearly impossible to tell if a topic is significant enough to address now or if it's only a temporary frustration. Thankfully, you can get away with taking the course of least resistance for a while, leaving the heavy lifting for some other day. Playing nicely with others cultivates a harmonious environment and a better night's sleep."
capricorn,2015-05-28,"You may be busily chasing your tail today without accomplishing very much at all. You might even revisit the very same pitfalls over and over again in your race to finish your work. Fortunately, you're able to shake up the dynamics by discussing your concerns with a trusted colleague. Participating in an honest dialogue about your objectives allows others to offer you valuable support, helping you to break out of the vicious cycle. Gaining objectivity serves you well if you truly want to create positive change."
aquarius,2015-05-28,"Your ability to conjure up the future of your choice is greatly heightened by the reflective Moon's presence in your 9th House of Adventure. Oddly enough, your current optimism encourages others to seek out your approval for their own dreams. Although you are pleased people are asking for your opinion, you're not sure why anyone thinks you know enough to give them advice now. Save the self-questioning for some other day and help out however you can. Just make sure to leave enough time to manifest your own exciting plans while the magic of the cosmos is at your fingertips."
pisces,2015-05-28,"You might think you're being completely rational today but your feelings are actually running the show. Ironically, you could use fancy rhetoric to demonstrate your analytical skills, only to become so emotionally charged that your message loses its impact. If you feel secure within the context of your own life, you don't have to share your process with everyone else. Mercury's retrograde dance in your 4th House of Security makes it tricky to say what's on your mind. Actions speak louder than words; the more generous and kind you are with others, the better it will be for everyone involved."
aries,2015-05-29,"You're on the edge of your seat, anxious to embark on your next adventure. However, relationships demand your attention while the reflective Libra Moon floats through your 7th House of Partnerships. Whether your interactions with others are difficult or comforting today, you may find yourself reconnecting with people from your past and returning to familiar conversations. Luckily, you might even uncover a long-lost memory that will come in handy in the future. Keep an open mind and a receptive heart for the best results."
taurus,2015-05-29,"Your loyalty is tested as coworkers waver on their promises, but don't let anyone's lack of commitment throw you off course. Mercury's current reversal prompts everyone to rethink priorities and reevaluate previous decisions. You don't have to let the uncertainty rattle your foundation. Stay grounded in simple activities that bring you pleasure. Work in your garden, walk your dog or dance to your favorite music. Save your concerns for now: there's no need to worry about things that probably won't happen anyway."
gemini,2015-05-29,"Your overactive imagination acts as both a blessing and a curse today. The world sparkles a little brighter but nothing is exactly as it seems while mischievous Mercury retrogrades into a square with surreal Neptune. Give yourself plenty of breathing room to sort out your options. Although people are unusually unpredictable now, it's best not to sweat the small stuff since surprises keep your life interesting. Use all the colors in the crayon box, but don't sign on any dotted lines."
cancer,2015-05-29,"Keeping your relationships and work life in balance requires a great deal of emotional energy. You may be feeling overwhelmed now as you attempt to stay on top of the most pressing matters and try to please everyone who demands your attention. Thankfully, your living space provides a natural refuge and place of comfort as the reflective Moon shines in your 4th House of Home and Family. Retreat from the busy world as soon as possible and indulge in some good old-fashioned rest and relaxation. The person you need to take care of most today is you."
leo,2015-05-29,"Recent turbulent circumstances with family members and friends have taught you how to open your heart and adapt more gracefully to life's curve balls. Today's artistic Libra Moon highlights your 3rd House of Immediate Environment, bringing creative ideas and fascinating people into your world. You heart-centered Leos know how to show up for those in need when it counts; now it's time to enjoy the love that others want to shower on you."
virgo,2015-05-29,"Your finely-tuned analytical mind has been working overtime since cerebral Mercury turned retrograde last week. Although your employment situation remains stressful and family obligations occupy most of your personal time, powerful cosmic forces are conspiring to help you now. Just when you think you can't fill your brain with one more detail, much-needed support arrives in an unexpected package. It doesn't really matter if it's from a boss, a friend or a stranger. Don't look a gift horse in the mouth; just open the door and let it in."
libra,2015-05-29,"People have been so unpredictable lately that they may be getting on your nerves. Luckily, you have the skills of a natural diplomat and intuitively know how to smooth their feathers. Your charm can coax them back into their more agreeable and likable selves. This talent for turning difficult situations into good ones pays off now as your friendship and loyalty are rewarded. Count your blessings today and find a way to celebrate."
scorpio,2015-05-29,"Not everything is at it appears while the evocative Moon travels through your 12th House of Secrets and Mysteries. However, you are wise to resist going into detective-mode today to figure out what people are thinking or hiding; instead tune into a big-picture view of your life. Is it time to let go of troublesome people? Are you ready to ditch old unproductive habits? Quiet your mind now and turn inward for the answers to the most insistent questions. The busy world of complications can wait."
sagittarius,2015-05-29,"If your natural optimism has been dinged due to recent life changes, you could use a break to reclaim your center. If responsibilities are weighing you down, the Moon's presence in your 11th House of Groups lightens your load with supportive friends, fun events and networking opportunities. It's time to circulate, so accept the invitation you were wondering about. Delegate a few tasks to others if you can and embrace the love and goodwill coming your way."
capricorn,2015-05-29,"Like a butterfly emerging from a chrysalis, your life has been in an ongoing process of transformation. You have seen more than your fair share of difficulties and have had obstacles to overcome. It hasn't necessarily been easy, but you are gaining a foothold and now your hard work is beginning to pay off. Stay focused, even if conflicting information battles for your attention today. Handle each situation with grace; fortunately, no one knows how to take care of business better than you."
aquarius,2015-05-29,"You have so many choices in front of you now that it may be challenging to decide what you want to do next. While nothing needs to be permanently settled yet, consider getting out of your familiar environment and exploring someplace new and different. Your world is opening up in exciting and wonderful ways as the Libra Moon lights up your 9th House of Adventure. Keep your options open today, for you will soon receive information that will help you make excellent long-term decisions. Patience isn't merely a virtue; it's required."
pisces,2015-05-29,"At your best, you are psychically attuned to the vibes, thoughts and emotions of others. Ordinarily, these extrasensory talents help you make your best decisions. But with Mercury moving backward through changeable Gemini, it seems as if people barely know what they are thinking themselves and you're likely to tune into a tangled mess of contradictions. Do yourself a favor and retract your antennae, for luckily nothing needs to be nailed down today. Persistent problems will be easier to solve once you have more clarity."
aries,2015-05-30,"Your plans begin to fall in place today as you gather more information about your partner's vision of the future. However, you need more time to find common ground since you still have important details to work out. Unfortunately, you can't apply everything you discover now, so store what you learn for later when you can use it. Don't act prematurely; listen, observe, and deepen your perspective as much as possible while reevaluating the relationship dynamics. No hurry; no worry."
taurus,2015-05-30,"You might have big expenses on the horizon that require you to spend more than you planned. Naturally, you Bulls like to feel secure about your monetary situation but lingering concerns may be plaguing you now. The incisive Scorpio Moon's shift into your 7th House of Others brings someone into your life who can help you make wise financial decisions. Starting the process of analysis is prudent, especially if you're nervous about the long-term picture. Your first order of business is taking a knowledgeable ally's advice to heart."
gemini,2015-05-30,"You are at a fork in the road and may feel pressured by someone to choose one path or the other. However, this urgency is a bit of an illusion now, so continue incorporating new data and reconsidering your strategy for a while longer. However, be certain your words convey exactly what you mean since you could come across as a know-it-all rather than as a thoughtful person. You will make the best impression on others if you keep your feelings to yourself until you're more certain about your plans. Don't let anyone tell you otherwise: you are truly the master of your own destiny."
cancer,2015-05-30,"One cycle in your life is coming to a close and another is about to begin. However, you can't start your next adventure until you tie up the loose ends from the previous one. Review your recent experiences so you can decide what you want to carry with you into the future. You have an opportunity to express what's in your heart today; however, reflect on your long-term goals before you say anything because your words set your intentions for what's to come. Speaking your truth is essential for the manifestation of your dreams."
leo,2015-05-30,"Your confident nature usually empowers you to navigate your way through the most trying situations. It's not that you have all the answers; you just have a knack of turning mountains into mole hills once you state your intentions. However, you may want assistance now that interactive Mercury aligns with the Sun in your 11th House of Networking. Unfortunately, your tendency to roar rather than whimper misleads people into thinking you're doing fine on your own. Admitting your limitations is the first step to success. Your best friends will happily ride to your rescue if you simply set your pride aside and ask them."
virgo,2015-05-30,"You have a plethora of possibilities to ponder now that the Sun and Mercury are in cahoots traveling through your 10th House of Public Life. But don't get tricked into thinking you must map out your entire future today, since you're likely to change your mind more than once. Instead of stressing out about your ambivalence, luxuriate in the additional time at your disposal to search for answers. Current delays are actually a blessing in disguise since they give you the necessary breathing room to explore all the alternatives you previously never imagined."
libra,2015-05-30,"Money matters are on your mind today as the provocative Scorpio Moon slips into your 2nd House of Personal Resources. Perhaps someone owes you money or maybe you need to discuss the details of a financial arrangement with an expert you trust. Either way, you can solidify your future by thoroughly reviewing your current economic picture and making much-needed minor modifications. Knowing exactly what's happening in the present moment enables you to tweak your plans for the best results."
scorpio,2015-05-30,"Although you might not typically wear your emotions on your sleeve, your feelings are transparent to anyone who takes a second look today. Unfortunately, you're not currently in the mood to involve others in your emotional process, prompting you to deny that anything is wrong. But just because you're fully capable of handling your problems by yourself, it doesn't mean you should. Ultimately, opening your heart is a lot easier than pretending that you're fine if you're not. Sharing your truth reduces your angst and improves the overall interpersonal dynamics."
sagittarius,2015-05-30,"Your life would be much simpler now if everyone around you would stop changing their minds. It seems as if others are telling you what they want one minute, and then saying something completely different the next. However, they would probably remain consistent if they actually knew what they wanted today. Luckily, you don't let fickle people get under your skin. Circumstances are in flux, so don't rely on anyone else for your answers; instead, striving to be your best self inspires those around you to do the same."
capricorn,2015-05-30,"Your schedule has been unusually erratic with mischievous Mercury backtracking in your 6th House of Routine. You may be wondering when your daily life will calm down and return to normal. It's not that you can't handle whatever surprises come your way, but even you even-keeled Goats can grow irritated if people shirk their duties today. Avoid assuming responsibilities that aren't yours; let others take care of their personal problems without your unnecessary interference. Don't waste time trying to change things you can't control when you have your own life to lead."
aquarius,2015-05-30,"You may have plenty of projects in process now and even a few new prospects on the horizon. But you can't say yes to every intriguing opportunity that knocks on your door today as clever Mercury, ardent Mars and the brilliant Sun cluster in your 5th House of Creativity. Fortunately, you can make substantial progress if you tap into the cosmic energy without being pulled every which way. Don't buy into someone else's agenda; for now, remain open-minded without making any promises you can't keep."
pisces,2015-05-30,"Sorting out the most practical thoughts from all the noise is tricky while chatty Mercury connects with the Sun. It's even more complicated today because everyone seems to have something contrary to say. Nevertheless, you can still glean good advice if you carefully filter the opinions from the facts. Thankfully, you'll gain clarity over the days ahead, enabling you to have a better handle on what people want. For now, continue to evaluate the pros and cons of each alternative idea. Although this is a turning point in your planning process, there are still a few revisions yet to follow. Remaining flexible is your ticket to success."
aries,2015-05-31,"You might think you know exactly what you want only to change your mind several times today. Alternating overconfidence and self-doubt can lead you in circles unless you consciously step back from your involvement. Disengaging from an exhausting cycle brings a fresh perspective along with better choices. Just remember that you still have another couple of weeks until your path begins to clear. In the meantime, freely explore your dreams without feeling any undue pressure to make them real."
