SIGN,DATE,TEXT
libra,2012-06-01,"You want to express yourself creatively today, even if you have been struggling with something that's blocking your feelings. However, it's difficult to make your vision real if you let laziness get in the way. Although you would prefer to luxuriate in the sensual beauty of your ruling planet Venus, it's better to put in the extra effort and manifest what's in your heart."
scorpio,2012-06-01,"Nothing is quite as stuck as it might seem today. Although your mind is shifting into overdrive, you're still able to maintain a rich fantasy life. But your visions aren't very superficial. No matter what's holding you back, you will feel better once your thoughts are out in the open. Your dreams are a catalyst; use them to move through whatever has been blocking your way."
sagittarius,2012-06-01,"You have an opportunity to say something important to your partner today. Take a risk and express what's on your mind, even if you think it might create conflict. Keep in mind that you still can communicate your feelings in a kind and loving manner even when you are being critical. Luckily, you can use words to create pictures of your vision that can move others closer to your point of view."
capricorn,2012-06-01,"You may need to step back from all the hard work you are doing today so you can gain a healthier perspective. You're very close to achieving a goal, but rather than pushing harder to get there now, the planets are suggesting that you loosen your grip on the reins. Sharing control with others isn't easy, but you might be pleasantly surprised if you do."
aquarius,2012-06-01,"Whether the magic is at work or play, something special is going on that's out of the ordinary today, and it might just involve romance. This isn't ordinary love; it's actually the potential to realize a dream. Unfortunately, you can also set yourself up for a disappointment now. Nevertheless, keep your hopes alive; although they are your keys to success, you will still have to open the door yourself."
pisces,2012-06-01,"You are often the one with your head in the clouds of illusion and your feet barely touching the ground. However, you may be struggling to maintain your sense of reality now. You're fairly familiar with the escape routes from the real world into the realms of imagination. Although it would be more fun to fly away, you're much better off staying grounded today and paying attention to the world around you."
aries,2012-06-02,"You are thinking about altering your path because you can't see how your current direction will lead you to satisfaction. Unfortunately, the changes you make today may sound better than they actually are. Instead of flying by the seat of your pants now, allow sufficient time to create a sensible flight plan before you take off. Practicing patience is better than making a wrong move."
taurus,2012-06-02,"The Moon's visit to your 7th House of Partners reveals unresolved tension in a business or personal relationship. At first, it may seem as if you can talk things out and resolve the problem, but soon it becomes apparent that the issue is more complicated than you thought. Stay present with your feelings and see where they lead, but don't try to force an answer too quickly or you might end up heading the wrong way."
gemini,2012-06-02,"You won't be happy if someone drags you into a complex set of circumstances where extreme emotions seem to be running amok. You may attempt to avoid the entire scene because it makes you feel uncomfortable when logic is overwhelmed by irrational passions. Unfortunately, escape isn't in your cards today, so stop fighting against the current structures. If you show up for others now, you won't be disappointed when things start to change for the better in a couple of days."
cancer,2012-06-02,"A recent power struggle might not be over. Unfortunately, today's relative quietness doesn't necessarily mean that you are any closer to an enduring solution now. It's just that your current lack of imagination could encourage you to temporarily withdraw if you think that others will win. You haven't quit; you're just waiting for the best time to make your next move. Be patient and trust your intuition."
leo,2012-06-02,"You're ready for nearly any type of action, but your instincts are telling you to remain still today and wait for a more beneficial time to play your hand. You aren't interested in taking a risk if it means losing control. In fact, extreme behavior of any kind isn't advisable now because significant shifts over the next few days could prevent you from gaining traction. Hold your cards to yourself until the time is right to gamble with your heart."
virgo,2012-06-02,"You have a down-to-earth strategy you want to share with others, but somehow your ideas don't seem to translate easily today. Your confidence makes it challenging to willingly modify your plans, even when a better course is obvious to everyone else. Don't let your certainty trick you into believing that you know what to do. Stay open to suggestions from others now; one good idea could make all the difference between failure and success."
libra,2012-06-02,"You may receive an intuitive impression today about something simple you can do at work to ease the unspoken stress. Even if you mean well, your strategy could still run into obstacles, especially if someone who is vying for power believes that you are a threat to his or her progress. Trust your instincts now; focus on the common good instead of trying to improve your personal position."
scorpio,2012-06-02,"You have to work extra hard today to let others know exactly what you're feeling. Unfortunately, the Moon's current visit to your sign and her difficult aspects with friendly Venus and chatty Mercury can be troublesome. Your words may provoke intense emotions in others as you attempt to justify your perspective. Instead of trying to change anyone's mind now, simply deliver your message and just leave it at that. Let your love light shine and hope for the best."
sagittarius,2012-06-02,"Your possible overreaction to someone's casual remark is an intelligent reason to keep your thoughts under wraps for a while. Ultimately, you owe it to yourself to share your perspective with your friends. Nevertheless, it's better to wait until you can be more rational before saying what's on your mind. In the meantime, channel some of your fiery intensity into a physical challenge or a creative outlet and you might be happily surprised at the result."
capricorn,2012-06-02,"You might believe that you're everyone's friend because you can see the good side of nearly anything today, but others may not share your optimism. Although you don't feel like you're acting selfishly, someone might think that your helpful actions will ultimately benefit you the most in the long run. These differing points of view create an uncomfortable imbalance as a struggle for control ensues. Be smart and lay low until the resistance dissipates."
aquarius,2012-06-02,"You're not afraid to take charge since the powerful Scorpio Moon is occupying your 10th House of Public Responsibility. But just because you think you know what to do now, this doesn't mean that everyone will actually go along with your plan. In fact, you are likely to meet a silent enemy today as passive resistance stands between you and success. Instead of pushing harder against an invisible wall, relax your efforts and wait until your progress becomes less stressful."
pisces,2012-06-02,"There are many different things happening today that could require you to alter your plans. You are usually more accommodating, but your schedule might be so tight now that it's difficult to make changes that are necessary to stay on track. Luckily, your flexibility can turn a tricky situation into one that's successful for all involved. Thinking outside of the box gives you a chance to save the day."
aries,2012-06-03,"You're tired of waiting for doors to open and your irrepressible restlessness could get the best of you today. It's crucial to keep your mind from wandering because things could change very quickly now. Focus your full attention on what is happening in the present moment, since your ability to react swiftly and take advantage of new developments increases your chances for success."
taurus,2012-06-03,"It appears as if someone you know has something special to offer you now, but you're hesitant to make an assumption and overstep the established boundaries of your current relationship. Asking others for help sometimes isn't easy, making it difficult to start a discussion on a sensitive topic. Don't just give up; a sudden shift in your attitude may allow you to relax and approach the subject with ease. Stretching beyond your comfort zone can produce pleasantly surprising results."
gemini,2012-06-03,"Today's cavalier Sagittarius Moon brightens your 7th House of Partnerships, increasing your confidence and inspiring you to make new friends. Honor your desire for something different by trying innovative ways to interact with someone you would like to know better. But don't expect to attract more of the same kind of companions you've had in the past. Thankfully, remaining open to change works to your advantage now and demonstrates that you can play well with others."
cancer,2012-06-03,"You are quite aware that something is shifting now even if others can't see the changes in you yet. You're less encumbered by your need for security than you are in breaking free from old patterns. You are often cautious, taking tentative steps on a new journey until you become more comfortable. However, you want immediate results today and might be willing to risk your emotional safety for a little excitement. There's no need to wait for a better time; create a plan and make it happen."
leo,2012-06-03,"You cannot decide if you're jazzed about all the possibilities ahead of you now or if you're scared of the upcoming changes. Either way, you can tell that there's a big shift coming, even if you don't yet know what to do about it. It may be advantageous to throw caution to the wind so you can live the life of your dreams. However, if you don't take the initiative today, at least think about your future as if you could do anything you want. Share your thoughts with a friend; expressing what's in your heart is enough to lift your spirits."
virgo,2012-06-03,"It seems as if there's been plenty of change in your life recently and you wouldn't mind a bit of respite today. Nevertheless, there are some opportunities coming up that you would really like to pursue. Balancing your need for security with your desire to take your career to the next level isn't as difficult as you think. Act methodically and avoid sketchy schemes to achieve success without putting in the necessary work. You can reach your goals faster if you manage your resources properly."
libra,2012-06-03,"Your current enthusiasm encourages you to start a new project before you think about what your commitment really means. Unfortunately, you might end up behind the eight ball if you make too many promises, no matter how good your intentions are today. Ultimately, it's not wise to do anything that scatters your energy now. Nevertheless, you can make a lot of progress if you take the time necessary to map out your strategy prior to jumping headfirst into your next project."
scorpio,2012-06-03,"You have many lofty ideas about all the things you can do, but you may not have the stamina now to fulfill your fantasies. Fortunately, this isn't about missing the mark; instead, your current lesson is to learn how to set sensible goals so you can establish a successful track record. Practice dreaming about accomplishments that are actually in the range of possibility. This practical approach utilizes your imagination to create the future."
sagittarius,2012-06-03,"It's unusual for you to be so overwhelmed that you cannot determine what to do next. Nevertheless, tomorrow's Full Moon Eclipse in your sign stirs up so much excitement that you're challenged to stay rational. You may feel scattered because there are too many appealing options, yet you can calm down quickly by just breathing deeply. It's more important to maintain your balance now than to grab every possible opportunity that comes your way."
capricorn,2012-06-03,"The extroverted Sagittarius Moon activates your 12th House of Secrets today, but hiding your confidence is not your best strategic move. However, you still may feel like a closet optimist if you are acting on the premise that you can benefit only by presenting your serious side. Unfortunately, this kind of calculated scheming might leads others to withhold their trust. Let your authentic self shine through, even if you're afraid that others won't approve."
aquarius,2012-06-03,"Spending time with friends and associates can be lots of fun today, yet there's also a more serious side to socializing. Although it seems as if you're just having a good time, the connections you make now can be important to your success later on. But don't spend too much energy trying to gain status and vying for a better position. Ultimately, it's the heart-centered relationships that will add the most meaning to your life."
pisces,2012-06-03,"It's natural to look ahead and think about where you are going in life. Fortunately, sorting out your long-term goals is smart now because your vision is currently unobstructed. Consider ways to build on the solid foundation you have already created rather than heading off in an entirely new direction. Don't worry about how much you actually accomplish today; real progress is going to take some time to manifest."
aries,2012-06-04,"It's a good thing that you can think fast on your feet, since your goals are likely to change with the Sagittarius Full Moon Lunar Eclipse falling in your 9th House of Big Ideas. You thought you knew where you were going, but your world is shifting quickly and you are up for the challenge. No matter what happens today, it's essential to keep an open dialogue. If your communication with others closes down now, you will have fewer choices available. Don't try to plan too far ahead; stay flexible and keep bringing your attention back to the current moment."
taurus,2012-06-04,"If you have been relying on others to support you recently, you may need to re-evaluate your plans when you discover that your allies aren't as committed to your success as you thought. Although this isn't limited to financial assistance, it's wise to conserve your resources until you figure out what to do next. But don't rush to fix a potential problem right away because the Sagittarius Full Moon Eclipse is temporarily destabilizing your 8th House of Shared Resources. Ultimately, you could be in a better position than you think."
gemini,2012-06-04,"You may feel as if someone is being emotionally demanding today as the Sagittarius Full Moon Eclipse rattles your 7th House of Others. You are pushed to consider new relationship options, motivating you to grow in ways that can improve your current situation. However, pretending that everything is OK will only make matters worse. Take a risk and begin a conversation about what you need to feel secure. Even if there is a disagreement about what to do next, sticking with the discussion will ultimately lead to a healthier partnership."
cancer,2012-06-04,"It's challenging to maintain your boundaries as the Sagittarius Full Moon Eclipse shakes your 6th House of Routine. Your dreams are so big now that they overflow into your waking life. You might be annoyed that you aren't satisfied by your work; however, expressing your preferences without inappropriately directing anger at someone can lead to a major breakthrough. Embrace the future; the tides are changing and you cannot hold on to the past."
leo,2012-06-04,"You Lions are connected to the brilliance of the Sun, but now you are reminded to express your feelings as the Sagittarius Full Moon Eclipse rattles your 5th House of Love and Romance. But your logic only gets you so far. If you want to deepen a friendship or intensify a relationship, you must sink into the emotional lunar realms. Don't hold back; share what's in your heart."
virgo,2012-06-04,"You are still in a rather serious mood today, but you're ready to act on an idea that's been running around in your head for a few days. You can feel the tension between the words that are said aloud and your unexpressed desires. You may try to separate the rational from the irrational, but the two are hopelessly intertwined with the Sagittarius Full Moon Eclipse landing in your 4th House of Emotional Security. Ultimately, knowing where you want to go is more important now than knowing how you're going to get there."
libra,2012-06-04,"Today's Sagittarius Full Moon Eclipse activates your 3rd House of Communication, presenting you with another layer of an irresolvable paradox. You may be questioning what you know, but the current data indicates that you're on the right path. Instead of looking at the big picture now, return your attention to your immediate environment. You can't solve all the problems of the world, but you can attend to the practical details that improve your daily life."
scorpio,2012-06-04,"An emotional volcano has been building pressure and you may be tempted to alleviate the stress today. However, if you feel as if you're ready to explode, take a deep breath first and consider how your core beliefs influence your current attitude. Changing your assumptions about what you need to receive from relationships can release you from the past as today's Sagittarius Full Moon Eclipse shakes your 2nd House of Values. As your self-esteem improves, your dependence on the approval of others diminishes. Claim your power now."
sagittarius,2012-06-04,"Today's Sagittarius Full Moon Eclipse is in your sign and the Earth is busy blocking the light of the Sun. Your emotions can go dark as if someone has pulled the plug, leaving you to find your way by instinct. Fortunately, you can experience brilliant flashes of awareness like lightning in a storm. Don't withdraw from those close to you. Instead, continue to share your new feelings with those you trust. Your relationships will jump to a deeper level if you can keep your heart open to surprises."
capricorn,2012-06-04,"Someone may throw you a curve ball now, but it will probably come from left field, instead of from the pitcher. Today's Sagittarius Full Moon Eclipse falls in your 12th House of Secrets, bringing a hidden emotion out into the open. You might think that keeping up appearances is the best way to handle the current uncertainty. However, staying light on your feet allows you to navigate the unexpected changes successfully."
aquarius,2012-06-04,"This can be quite an exhilarating day as the Sagittarius Full Moon Eclipse electrifies your 11th House of Future Goals. You're ready for a major change and you could get clear signals today about what's ahead. Everything that happens is just another clue to the puzzle. Nevertheless, you still have to connect the dots for the current picture to make sense. Stay awake now so you don't miss a thing."
pisces,2012-06-04,"Your desire to get ahead might produce sparks in a close relationship today as the Sagittarius Full Moon Eclipse fires up your 10th House of Career. Your professional objectives seem to be at odds with the simple pleasures of home and family life. Although peace and quiet may be elusive now, open and honest discussions can be grist for the mill that ultimately creates the emotional foundation you want."
aries,2012-06-05,"Although you may be a bit lax about turning your strategy into action, you still have a pretty good handle on your goals now. You can figure things out as you go along, but you could certainly benefit from a little less spontaneity and a lot more preparation. It's smart to attend to the details in advance; just remember that you can always change your plans later on, if necessary."
taurus,2012-06-05,"You could make some extra money now if you overcome the temptation to take the easy way out. Your ruling planet Venus hooks up with the Sun today, tempting you to indulge your senses rather than being responsible. It's OK to eat, drink and be merry as long as you don't think that play is a viable alternative to hard work. Your desires may lure you away from what really needs to be done; reconsider what you want and make a solid commitment to reach your goal."
gemini,2012-06-05,"You may enjoy fantasizing about a flirtatious interaction with a close acquaintance, but you might be surprised when you discover that you want more now. Instead of just being satisfied with lighthearted banter, you're driven to dig deeper in your search for meaning. Although you sometimes avoid emotional intensity, the potential is so alluring that you don't want to miss your chance to experience something very special. Acknowledge your dreams, but try not to confuse them with reality."
cancer,2012-06-05,"You may feel the sweet tenderness of love today if someone goes out of their way to do something special for you. However, you might also experience anxiety if you think that you need to return the favor. Unspoken requests do not need your response unless you're worried that avoiding a discussion could set the stage for future conflict. Thankfully, you can keep everything positive by talking about any concerns as they arise."
leo,2012-06-05,"You Lions are particularly sensitive today as the love planet Venus comes directly between the Earth and the Sun. You're confident about your direction and eager to squeeze as much enjoyment as possible out of your life now. However, social demands pull you in many directions. If you're feeling over-stimulated you might not be able to decide which course of action to choose. Don't make any rash or impulsive decisions today. Taking your time to respond increases your chances of achieving true satisfaction."
virgo,2012-06-05,"You are making progress on many fronts now, but the most lasting consequences may come from public recognition. A new professional venture might open unexpected avenues for growth, but nothing will happen overnight. Patience is your greatest virtue today. Even if data is downloading faster than you can integrate it, just do your best to manage the flow. If necessary, leave the excess information to be dealt with on another day."
libra,2012-06-05,"Your key planet Venus is in the dark today as she travels between the Earth and the Sun, putting you in touch with your artistic nature. Your imagination is running amok, but your desires may not be as sweet and soothing as you wish. You could experience an anxiety-producing background hum from annoying thoughts that won't go away. Even if you cannot shut off the noise, remember to enjoy the simple pleasures along the way."
scorpio,2012-06-05,"Your actions are more complicated than they seem today. Although you might say that you want to re-establish harmony with a close friend or partner, you actually could stir things up a bit first. Everything is exciting now, even if your original plans fall apart. Try to let go of any preconceived agendas; maintaining a flexible attitude about your future turns a tricky situation into one that flows with positive feelings."
sagittarius,2012-06-05,"You are a joy to be around if you're willing to accept the good will being offered without questioning everyone's motives today. You might be afraid to dig beneath the surface because you don't want to upset the status quo. Thankfully, your current actions can produce good results if you aren't expecting too much. Honor your core values instead of striving for immediate gratification. Moderation, not excess, is your real key to success."
capricorn,2012-06-05,"Today should be a day of relaxation as gracious Venus makes a rare alignment with the Sun. Unfortunately, the Moon's presence in your ambitious sign heightens your emotional reaction to someone at work. It helps to have a sensible plan for the day so you don't become overly emotional in your interactions. Additionally, it's beneficial to find a little time to relax to keep your energy in balance."
aquarius,2012-06-05,"You are very persuasive today as you dazzle others with a combination of valid information and disarming charm. However, you may feel so confident that you can fool yourself along with everyone else. Your current tendency to walk on the sunny side of the street is a workable strategy now, unless you take it too far by ignoring important facts that lurk in the shadows. Fortunately, knowing the truth will not deter anyone from joining you if your position is a sound one."
pisces,2012-06-05,"You can easily lose track of your goals today if you are too eager to be a part of something that is greater than yourself. Whether you are overwhelmed by team spirit at work or by a social cause that's close to your heart, merging into a group is a mixed blessing now. Fortunately, collaborating with others is gratifying as long as you remember to simultaneously maintain a healthy perspective on your own professional trajectory."
aries,2012-06-06,"Think through your message before you even open your mouth today, since your reputation could be at stake. Your quick wit can put you into a defensive posture because your tone is emotionally charged and might inadvertently stir up an unanticipated response. Consider the impact of your words and then speak carefully. Others will value what you say now, especially if you back up your ideas with indisputable facts."
taurus,2012-06-06,"Take care of your basic needs today and finish up chores that you should have completed earlier in the week. However, you may not be fully committed to the most sensible routines now even if you see the world through a practical lens. Although you're able to attend to business while planning for your future, there's no reason for you to limit your dreams. You can accomplish the impossible if you just set your mind to it."
gemini,2012-06-06,"Don't waste energy being too self-critical now or someone else may jump on the bandwagon and take you to task, as well. You might feel as if others are raining on your parade today, but it's best not to engage their negativity. Instead of fighting back, look within and change your attitude because your analytical thinking could be the source of what is getting in your way. Lighten up and the world will lighten up with you."
cancer,2012-06-06,"You may be feeling stress about a lingering obligation within a relationship. Conflict could arise from the emotions you are experiencing, even if they don't fit into the current situation. Your mood has been rather serious recently, but now your words and ideas are reaching forward into new territory. Make changes gradually to realign your life with your heart's desires."
leo,2012-06-06,"If you are able to resign yourself to fulfill the rather uninteresting responsibilities that you have ignored, you may be pleasantly surprised. However, the more that you procrastinate today, the more work there will be to do. Unwavering concentration produces significant progress if you don't ignore the little things. A little less spontaneity now will grant you additional personal freedom later on."
virgo,2012-06-06,"You may feel challenged as your desires entangle with your analytical thoughts today. Even if you attempt to be rational, you cannot. If you share what's on your mind, deep emotions begin to surface, coloring what you say and how others will react. Be careful and deliver the correct message right from the start, for it will be hard to justify your current actions later on. Happily, expressing your feelings now could spark a creative streak."
libra,2012-06-06,"Responsibilities continue to pile up and you can't fulfill all your promises by yourself. Obligations related to your family may be just as important in comparison to your long-term professional goals. The key is in what you say today, for you can comfortably hold both ends together by being your natural diplomatic self. Instead of trying to be a superhero by rushing in to save the day, remain flexible and continue to support others the best way you can."
scorpio,2012-06-06,"Having real authority comes from communicating honestly and today, more than ever, you must talk your walk. Expressing what's significant in your life may not be what others want to hear now, but this is about your self-disclosure. There's no need to worry excessively if anyone actually pushes back against your beliefs and opinions. Be true to yourself, regardless of political or emotional correctness."
sagittarius,2012-06-06,"Although you're likely enthusiastic about new ideas, responsibilities might follow you around today like a heavy black cloud. It's not that anything is specifically wrong; it's just that you're concerned about staying true to your values as you move forward in your life. You might feel pressure to take on an additional leadership role, but could find it difficult to inspire others now. Give yourself a break; you may just need a day of rest and recuperation before making any major decisions."
capricorn,2012-06-06,"The Moon in your sign today makes you more concerned with the well-being of your home and family than with your career or your community responsibilities. Your desire to nurture others in a no-nonsense manner is strong, but your subjectivity can also create some difficulty now as your blunt honesty may be misinterpreted as a lack of sensitivity. Share your feelings with those you love even if it's awkward at first."
aquarius,2012-06-06,"Your spiritual practice may grow increasingly important now, but it's not sufficient to simply go through the motions of a religious ritual. Instead, you need to get in touch with your heart as you discover new ideas and possibilities. Although this might be a very busy workday, it's still healthy to make time for peaceful exploration by taking a walk in nature or listening to your favorite music. Practicing meditation will help in more ways than you can possibly realize."
pisces,2012-06-06,"You might want to join a social group, but networking with friends can make issues more difficult than they need to be today. There's no need for panic, however, because your optimistic nature encourages you to forget all but the best parts. Even if you think that you want to be alone, others can still inspire you to be a part of the process if you're willing to keep an open mind."
aries,2012-06-07,"You have practical goals that you want to reach, but recently it's been challenging to bring your thoughts down to earth. Thankfully, you finally touch the ground today, yet it's not as solid as you expected. In fact, you could find yourself embroiled in a conflict as the willful Sun squares your key planet Mars. Don't avoid the confrontation if the disagreement is about something important. However, proceed with caution; you have the power to sidestep an unnecessary argument by just walking away."
taurus,2012-06-07,"You're tired of your busy schedule and would like some time off now. If you're lucky, you may even be looking forward to a vacation. Unfortunately, there might be too many obstacles in your way to actually turn your dreams of a retreat into reality. Even if your obligations seem insurmountable today, you can accomplish your goals if you stay focused. Rest and relaxation are closer than you think if you're willing to compromise and settle for a little less than your perfect fantasy."
gemini,2012-06-07,"You have been surfing the intellectual waves over the past month with quicksilver Mercury visiting your sign. Now that Mercury shifts into nurturing Cancer today, it's more important to hug your friends than to entertain them with your clever wit. Nevertheless, a few judiciously aimed words about your hopes for the future can inspire others to join you on your spiritual journey."
cancer,2012-06-07,"Mercury, the planet of communication, sinks into moody Cancer today. Although you may be thinking more about your feelings now, you might be hesitant to express them. Nevertheless, you haven't lost your edge; you're just more concerned with keeping your family safe from changes in the emotional tides. There's no need to say anything; quiet contemplation brings more rewards than talking up a storm."
leo,2012-06-07,"You may feel overwhelmed today as your thoughts sink under water into the oceanic realm of emotions, where boundaries are difficult to establish and maintain. Nevertheless, it's pointless worrying about circumstances beyond your control. Bring your thoughts back to the present moment and listen to the wisdom of someone very close to you. There's no need to be concerned about losing your way now if you stay close to home."
virgo,2012-06-07,"Your head and your heart are pulling you between logical facts and irrational feelings today. You naturally prefer relying on your analytical abilities to help you make important decisions. But the problem is that you still get mixed outcomes, even when you stay strictly within practical realms. Instead of placing restrictions on which information to use and which to reject, accept all data as additional valid perspectives that widen your horizons and increase your alternatives."
libra,2012-06-07,"You may be feeling something more deeply than usual today, making it tougher to just analyze it away. It's challenging to gain a healthy perspective on what's happening because you cannot discern what's important now. Keep in mind that you don't have to act on every emotion. Loosen the reins of control; allow your thoughts to run free without having to find a solution."
scorpio,2012-06-07,"Your passion for something you love is growing and you know in your heart that you're not going to avoid a confrontation if someone gets in your face. Taking a deep breath and visualizing your happy place can help, but relaxation techniques won't make the problem go away. Just remember that you might inadvertently hurt another person's feelings if you don't think about the consequences of your actions first. Choose your battles carefully so you don't precipitate an unnecessary fight over something unimportant."
sagittarius,2012-06-07,"Relationship matters have become more complicated than you expected as the playful games of the past weeks have now settled into a possible stand-off. Self-protective feelings are more difficult to avoid today, but you must face the issues you have ignored sooner or later. Minimize a potentially angry exchange by compassionately speaking the truth rather than sidestepping it."
capricorn,2012-06-07,"The emphasis in your life is shifting away from work as relationship issues take center stage now. Although your interactions with co-workers are highlighted, the motivation for communication is to express your feelings rather than only discussing the details of your job. However, someone may be miffed if you're not paying enough attention to him or her. Stand your ground as kindly as possible. Let others know how you feel today, even if you don't say everything that's on your mind."
aquarius,2012-06-07,You must pay close attention to your actions because you can get so wrapped up in your own personal needs today that you inadvertently jeopardize a significant relationship. It's not that you shouldn't strive for creative self-expression; it's just that you will be better served if you remember that a little compromise goes a long way. Cherish the ones you love while you have the chance.
pisces,2012-06-07,"You may excel in your ability to justify your position to yourself today. Although you're more accepting of your own feelings, others might not see things from your perspective. Confusing matters further, your actions might not demonstrate your willingness to cooperate. But don't withdraw from the situation simply because there is an awkward tension in the air; instead, talk about your concerns openly without trying to convince anyone that you are right. Initiating an honest dialogue is your best weapon of attack."
aries,2012-06-08,"It's difficult to trust your perceptions today because you're not seeing things as they exist; instead, you're basing your assumptions on what you wish to be true. However, you stand the best chance of realizing the potential of the current situation if you can be an active listener now. Fully absorb what others are saying without shutting out your feelings in the process. You can learn an invaluable lesson if you're willing to open your heart."
taurus,2012-06-08,"Your confusion regarding your long-term career goals can cloud what you are doing today. You might have thought that your work was bringing you closer to your objectives, but it's difficult to remember where you are going and why. This is a test to determine if you believe enough in your current path to trust that it will take you where you need to go. When in doubt, rely on your intuition now instead of logic. Have faith that your instincts will lead you in the right direction."
gemini,2012-06-08,"Your key planet Mercury aligns with visionary Neptune today, inspiring you to express your thoughts in creative ways. You may grow frustrated or disillusioned if you try to limit your thinking with the restraints of common sense. Imagine that your ideas are soaring free as birds in a clear blue sky. There are no real obstructions in your imagination so you can save your logical reasoning for another day."
cancer,2012-06-08,"You might think that you have a quick and easy solution for a friend's problem, but you may be missing an important piece of the puzzle. Nevertheless, you believe that your intuition will steer you in the right direction and you're ready to trust your psychic hunches. Although you're able to convince others that your plan is a good one, it's smarter now to work on your own issues rather than anyone else's. Use your imagination to conjure up your ideal situation and then methodically work to make it real."
leo,2012-06-08,"Your words might not convey your true feelings today, even if you try to carefully explain what you want. There may be a cloudy veil hiding your true desires from others with elusive Neptune in the planetary picture now. Don't be satisfied with the ordinary and mundane. Your creativity will shine if you just allow your imagination to flow."
virgo,2012-06-08,"Normally, it's easy for you to narrow your concentration. Now, however, your imagination widens your vision as rational Mercury harmonizes with surreal Neptune. This heightened awareness enables you to see yourself in new ways, especially with respect to your job or daily routine. Choose your destination wisely and dream up a path that takes you there."
libra,2012-06-08,"You may be artistically inclined, and this is a fantastic day to explore the creative side of your nature. But even if you cannot play the piano like Beethoven, draw like Picasso or write poetry like Rumi, at least take time to enjoy the beautiful creations of others. Let your inner child come out to play; you just might inspire your friends to join you."
scorpio,2012-06-08,"An email or a phone call from a member of your family might send you on a wild goose chase today. Or, perhaps it's just your own jumbled childhood memories popping into awareness. In any case, you must be able to separate the fantasy from reality. You can say exactly what you mean if you can find the kernel of truth within your imagination. If you can't, then just keep quiet. Sometimes, silence is golden; your mysterious smile says it all."
sagittarius,2012-06-08,"Although you can normally rationalize your course of action, today your emotions set the stage for what is unfolding. You might think that you're not in control of your feelings now, especially if you doubt a recent relationship decision. However, you can turn worry into inspiration by consciously projecting your wishes into the future. Believe in yourself; your thoughts are the scaffolding upon which your future is being built."
capricorn,2012-06-08,"You believe that you have something special to offer, but your own center may be thrown off balance today. Fortunately, you still can inspire others to work more efficiently, but you must learn to lean less on logic and trust your intuition. Even if you can't justify what you already know, step further out on the limb, anyhow. Take a risk, but don't reach too far or you could accidentally break the branch that is supporting you."
aquarius,2012-06-08,"You may appear more confused than you actually are now, and the more you try to explain yourself, the farther away you get from the truth. Fortunately, it's easy to relieve some of the pressure by avoiding details, especially involving technical subjects. Although you're eager to take the day off, you still might have to show up for work. Nevertheless, you are better off keeping your thoughts and feelings quiet for a while."
pisces,2012-06-08,"Fantasy plays a very significant role in your life and your dreams might overflow the banks of your consciousness today. Avoid making decisions that require rational analysis now. Instead, use your imagination to create your own future. If possible, involve others in your personal process because they can help you clarify what you really want."
aries,2012-06-09,"You think that you have a handle on the events of the day, but you're viewing reality through a very optimistic lens. Your certainty is misleading to others who take your words at face value. Be fair to all involved by acknowledging your disorientation today before creating additional trouble. Your happiness depends on your ability to be honest with everyone, especially yourself."
taurus,2012-06-09,"You're currently concerned about losing your practical approach to finances or misplacing your good judgment about meeting responsibilities. Although you realize that your perspective is a bit off today, you still might not make the best choices. Ultimately, fuzzy thinking can weaken your position, so steer clear of unnecessary debates for a while. Putting off significant decisions for a few days is wise because you need additional time to clarify your goals."
gemini,2012-06-09,"Your vivid imagination is in overdrive today as every separate event sparks cascades of unconventional fantasies. Enjoy the show, but be careful of becoming so entranced by the distractions that you begin to think that your flights of fancy are real. You might not want to stop daydreaming, but you can simplify your life by keeping the visions to yourself for now."
cancer,2012-06-09,"You might mistakenly assume that your plan is worthwhile as long as you're receiving approval from someone else. A close friend may complicate your life by trying to change your mind while you're in the middle of resolving an emotional dilemma. Unfortunately, others cannot understand how deep your feelings really run, especially if you don't usually share your innermost process. Keep your best ideas quiet for another day or two until you're more confident about where you stand. Evaluate your own priorities by listening to your heart."
leo,2012-06-09,"Everyone seems a bit out of it today, but their vagueness says more about you than others. Although you are working harder these days to gain more clarity in your life, the truth still seems elusive. You tend to overcompensate by limiting your delusional thinking, reducing your own creativity in the process. There's no need to be too judgmental. When you become more accepting of yourself, everything else will appear more positive, too."
virgo,2012-06-09,"You may be feeling befuddled as you go about your chores today, but you're struggling because you aren't sure of your current role. Even if you have enduring routines, things are changing in ways that are difficult to understand. Instead of wasting time listing all the pros and cons of your situation, drop the analysis for now. Just show up and do what's expected of you; set aside the major decisions until you're more certain about where you want to go."
libra,2012-06-09,"Although you might have a specific agenda when you wake up today, you're likely to shift directions as the day unfolds. Trying to hold your focus grows increasingly complicated and can lead to frustration unless you're willing to reconsider your goals and reinvent your strategy. However, even if you're able to see into the future now, wait a few days until your feet are back on the ground before implementing anything new."
scorpio,2012-06-09,"You are happy to remain in motion today, yet you're secretly unsure that you will have a place to stop and rest later. However, your best friends might not even notice your anxiety, especially if you believe that you're doing others a favor by keeping your needs quiet. After all, sharing your feelings now would only complicate your life. But don't blame anyone else for a lack of support unless you're willing to disclose more of your emotional process. Confiding in someone you trust might ease your mind more than you think."
