SIGN,DATE,TEXT
gemini,2011-07-15,"You might not want to reveal everything you know today, because withholding information could give you an advantage in dealing with others. Even if you try to talk your way out of a complex issue, you won't be able to avoid some pretty tough questions now. But don't expect any straightforward answers because there aren't any. Nevertheless, if you want a relationship to work, you need to go deeper into your emotions. Shared intimacy is a reward that you must be willing to work for on a regular basis."
cancer,2011-07-15,"Today's Full Moon brightens your 7th House of Relationships, stirring up a bit of trouble or excitement. A current partnership could run into a wall that requires you to focus on your emotions and communicate what you're feeling as clearly as you can. If there's someone new in your life, resolving a touchy conflict now can set the foundation for what comes next. Either way, you'll do better if you respond directly from your heart."
leo,2011-07-15,"You need to maintain consistency in your daily routine, but it's challenging if your heart isn't connected to your actions today. You are only able to pretend for a while before your behavior has a negative impact on the day. Nevertheless, the practical Capricorn Full Moon illuminates your 6th House of Habits, telling you not to make any drastic changes to your regular schedule. Hold steady to your course; you'll gain traction again soon enough."
virgo,2011-07-15,"The Full Moon lights up your 5th House of Self-Expression today, prompting you to reveal your feelings rather than analyze them. But your key planet Mercury nervously aspects high-strung Uranus, making it tricky to find the right words. Instead of trying to respond spontaneously as you're experiencing an emotion, let it pass. Share what's going on only after you've had time to process what just happened."
libra,2011-07-15,"You're eager to shine your light at work now that the radiant Sun is illuminating your 10th House of Career. However, the Full Moon occurs in your 4th House of Foundations, indicating that a situation at home needs your immediate attention, too. You might think that you can't do everything, but your logic need not stop you from trying. Be innovative and look for solutions that are outside the box. Ultimately, you're capable of a lot more than you currently believe."
scorpio,2011-07-15,"Today's sobering Capricorn Full Moon floods your 3rd House of Communication with data that might be overwhelming to integrate. The intensity has been building for a while, giving you the chance to prepare for the hectic pace of events. Don't hesitate to lean on friends if you need support. Surprisingly, they will respond more positively than you expect. It may take a few days, but you'll be able to get the rest you need."
sagittarius,2011-07-15,"You have one foot in the past and one in the future today. The restrictive Capricorn Full Moon falls in your 2nd House of Values, binding you to old beliefs and traditions. But trickster Mercury is buzzing in your 9th House of Expansion, tempting you to leave everything behind and make a mad dash forward. Unfortunately, your natural tendency to aim high means that you could overshoot your mark. Focus on reaching a conservative goal now, instead of falling short of an unrealistic one."
capricorn,2011-07-15,"Someone with authority may require your support today. Thankfully, you're sympathetic to other people's pain as the Full Moon sensitizes your 1st House of Physicality. However, you might also try to hold someone else's angst distant from your own feelings to protect your heart. Unfortunately, this defensive reaction can prevent you from being in touch with your emotions. Consciously listen with an open mind and then respond honestly from your heart."
aquarius,2011-07-15,"Today's serious Capricorn Full Moon occurs in your 12th House of Destiny, foretelling the enduring consequences that your current choices can have. However, it's easy to place too much importance on making your decision now and not enough on following through with concrete action. Don't be so quick to talk about your plans; instead of putting your energy into unnecessary chatter, let others find out about your new direction from what you do."
pisces,2011-07-15,"You may think that others are trying to trick you into putting aside your personal agenda and following their plan as the Full Moon reflects the needs of your 11th House of Team Effort. Even if you're an integral part of a workgroup, you might feel isolated if your ideas differ from everyone else's. Nevertheless, it's crucial to honor your instincts now and do what feels right. Don't succumb to peer pressure just because you want to feel connected to others."
aries,2011-07-16,"You may be unconcerned about your responsibilities today as your thoughts drift toward the big picture. You are usually quite skilled at focusing your attention on the present moment, but now you might be looking ahead and wondering what's around the next bend in the road. However, it's wise to avoid making any major decisions about your future. Instead, keep your options open for another few days."
taurus,2011-07-16,"Normally you would concentrate on a work-related matter when the Moon is in your 10th House of Career, but now it's difficult to follow through on your commitments. Although it's challenging to slow down your thoughts enough to relax, it's still an intelligent idea to schedule some time off. You will need extra energy in reserve for when things pick up again next week."
gemini,2011-07-16,"Your life seems to be flowing along a bit easier now, even if the same issues are still nagging for resolution. Fortunately, you won't have to worry about them today, easing the tension sufficiently for you to enjoy the present moment. Just remember that your overactive imagination could carry you far away, distracting you from the happiness that is right under your nose. Open your eyes and be grateful for what you have."
cancer,2011-07-16,"You may be feeling alienated today, even if family and friends are nearby. You cherish your privacy and may keep to yourself, even if secrecy increases the emotional gulf between you and others. However, this self-imposed isolation also reminds you of your inner strength. Don't be sidetracked by any lingering self-doubt; use your current time alone to contemplate your options before making an overdue decision."
leo,2011-07-16,"The Moon's presence in your 7th House of Relationships shifts the focus from what you are doing to observing everyone's reactions. However, you might feel as if others are withdrawing from you and keeping their emotions to themselves. Don't rely on your perceptions to give you objective data now, because you could get carried away with your fantasies. Stop spinning stories and just listen to what your heart says."
virgo,2011-07-16,"It's usually your style to roll up your sleeves and get the job done, but closure on any project doesn't come easily now. It might even seem as if your final destination is slipping away the closer you get. Obviously, giving up is not the preferred answer; it's smarter to accept the timing that reality imposes on you now. Keep moving forward without measuring how far there is yet to go."
libra,2011-07-16,"Creative thoughts are running rampant through your head as the Moon activates your 5th House of Self-Expression. But it's up to you to decide how to express yourself. Unfortunately, a brilliant idea might have little to do with your pressing obligations. Don't become discouraged; instead, work extra hard to be responsible. Thankfully, you'll still have time to make contact with your inner child for some spontaneous outbursts of joy."
scorpio,2011-07-16,"If the Moon's visit to your 4th House of Foundations brings you back to your childhood, don't let the memories of your past come between the present moment and your future. Naturally, you want to be successful in everything you do. You may even have your bucket list of ideal moments you have yet to experience, but these dreams seem very far away right now. Meanwhile, you have some serious things to think about, but don't let that stop you from making plans to improve your world."
sagittarius,2011-07-16,"There are so many things on your to-do list today, that it really doesn't even matter where you jump in. One thing is for sure: procrastinating isn't helpful. Unless you get started right away, you may find yourself in trouble by the end of the day. Remember, a sensible plan is a great first step, but you still must work diligently to follow through on anything that you start."
capricorn,2011-07-16,"You don't want to be caught up in a whirlwind of intense activity today since you know that it's better to finish one thing well than do many things carelessly. However, it's challenging to stay focused now, especially if others have a different notion of what you should do. You will be fine if you just remember to employ common sense throughout the day. Keep things real, no matter what curve balls come your way."
aquarius,2011-07-16,"The Moon's monthly visit to your sign reminds you once again that you're happier when you pay attention to your feelings -- even if they temporarily make you uncomfortable. It's tempting to suppress your emotions in favor of a more rational approach. This evasive strategy might enable you to move more quickly through a situation, but you could miss an important lesson. Slow down and allow your heart, instead of your head, to tell you what you need to hear."
pisces,2011-07-16,"Recent emotional confusion might have sapped your energy, making you tired of talking about your feelings. You may even want a temporary break from your romantic attachments. Thankfully, the Moon's emphasis on your 12th House of Privacy encourages you to be alone. Don't worry about how anyone else might react to your desire for a bit of solitude. Take care of your needs first; everyone will benefit once you return from your little getaway refreshed and revitalized."
aries,2011-07-17,"You're strongly influenced by your own illusions now, yet these fantasies can motivate you to move past your current limitations. Unfortunately, you may be frustrated by the wide gulf between what you want and what you currently have. But don't back down; keep your hopes alive by feeding them with your attention. Just don't let your dreams become so important than you forget about your responsibilities. Focus on what's happening today if you want to reach your goals tomorrow."
taurus,2011-07-17,"Although you're able to adequately handle any problems that come your way now, maintaining your concentration may be exhausting because you're unwilling to let down your guard. As soon as your mind drifts, something happens that reveals your vulnerability and causes you to lose focus. Fortunately, your mistakes teach you what you need to know as long as you keep bringing yourself back to the tasks at hand."
gemini,2011-07-17,"You feel a bit scattered now with Mars moving through your sign, but you can make progress today, even in the midst of this rather ungrounded phase. Although you may have an opportunity to do something exciting, don't leave your personal commitments unfulfilled. Fun and games can wait; you'll feel better if you accomplish your goals, so continue working on what's most important."
cancer,2011-07-17,"You can develop a deep sense of satisfaction if you establish a manageable pace early in the day and keep it going as long as possible. Although you're able to get a lot done today, don't be too self-critical if you need to take a break. Working too hard now will backfire, so when you start to lose momentum, give yourself permission to escape for a while. Some good old-fashioned relaxation will do you a world of good."
leo,2011-07-17,"Although everyone seems to want you to join in social festivities today, you might prefer to relax by yourself or do something special with one close friend, instead. Nevertheless, the idea of partying with others is still attractive, but you're somewhat cautious about wasting your energy on frivolities. Listen to your intuition now, for it won't steer you astray."
virgo,2011-07-17,"You may become annoyed if someone bothers you today with an idea that isn't well conceived. You won't buy into a plan just because it's new and different; you want hard facts, accurate figures and plenty of details. However, you don't need to stick your nose where it doesn't belong just to impose your high level of critical analysis onto someone else's business. Process your judgments on your own and try not to rain on anyone's parade."
libra,2011-07-17,"You have good ideas about how to get things done today, but putting your plan into motion isn't quite as simple as you expect. Something that seems reasonable may turn out to be completely unrealistic. Don't waste energy trying to accomplish the impossible. Instead, alter your goals to make them more attainable. It's better to set yourself up for a taste of success than the frustration of falling short."
scorpio,2011-07-17,"Your fun-loving friends may come to the rescue today as the Sun in nurturing Cancer illuminates imaginative Neptune in your playful 5th house. Others may even seem irresponsible in their expressed desire for pleasure, but you would do well now to let them whisk you off to a wonderful adventure. This lighthearted energy can lift your spirits, so don't resist the potential of a good time."
sagittarius,2011-07-17,"You may engage in a conversation with a very interesting person today, distracting you from your personal agenda. You might even have close friends or siblings that fascinate you with stories of the past. But don't fall into a trap of seemingly endless gossip. Talking about someone else now will only waste time that could be put to much better use. Be smart and use your resources to improve your life, encouraging others to follow your lead."
capricorn,2011-07-17,"You could be a bit confused about your financial picture today. For example, maybe you made an investment that fell short of your expectations. Or perhaps you miscalculated the amount of cash on hand which led you to make a bad decision about spending. Don't be embarrassed about your current fiscal issues, whatever they may be now. Being honest about your finances can actually strengthen an important relationship."
aquarius,2011-07-17,"You may be overly optimistic today as your idealism overpowers your sense of reality. Instead of making choices now that could affect your future in big ways, put off important decisions for a few days until clarity returns. Remember, change won't happen overnight, so you have more time than you think. Don't rush your own process. Pull back a bit and see where your feelings lead."
pisces,2011-07-17,"A good friend may seem overly critical today, but there's no need to expend your time or energy defending yourself. You don't have to prove your competence now; being right is not as important as you think. Instead of starting from the premise that you're not good enough, try the opposite strategy and assume that you are fine just as you are. Ultimately, your current path to self-improvement is revealed by your inner process and not by anyone else's expectations."
aries,2011-07-18,"You may be feeling somewhat deflated today, as if you've seen something you truly want yet know you cannot have. You could even grow annoyed with yourself for falling victim to your own unrealistic expectations. However, your frown can transform into a smile once you understand that you are the source of your confusion now. The truth may not be what you wished for, but it can still set you free."
taurus,2011-07-18,"You want to be on your best behavior today, but you still could get yourself into trouble if you believe that you can fix everything. Nevertheless, it's tempting to overestimate the positive results of your actions. You appreciate a new opportunity, but may become frustrated if it disappears as suddenly as it arrived. Even so, there's no reason for discouragement to come between you and another good prospect. Fortunately, your irrepressible dreams continue to pull you toward success."
gemini,2011-07-18,"You might not be able to justify starting so many activities now because your responsibilities require that you follow one specific task through to completion. Unfortunately, you're feeling restless and more inclined to jump from one project to another. Ironically, narrowing your focus onto a single goal can actually open new avenues for exploration, so don't be so eager to beat the system and move on too soon."
cancer,2011-07-18,"You would like nothing more than to live in a free-spirited world of sunshine and flowers today, but reality can't live up to your fantastic expectations. Unfortunately, the Moon's visit to your 9th House of Big Ideas isn't very helpful if you need to focus your attention on more practical issues. Set aside a bit of time for aimless daydreaming, but then come back to earth and get busy with your work."
leo,2011-07-18,"You could have the most amazing vision today, and by demonstrating patience and follow-through you may even be able to produce something special. Even if you're not Beethoven or Rembrandt, a lack of artistic skills need not stand in your way. Although you would like your work to be appreciated, it's more important now to be creative, whether or not anyone else notices what you do. Remember, it's currently about the process rather than the finished product."
virgo,2011-07-18,"You can drive yourself crazy today if you try to narrow your attention on solving one particular problem. Unfortunately, the more you attend to details, the more your mind escapes the confines of the current situation as forced logic morphs into fuzzy thinking. Instead of approaching the current dilemma from a logical perspective, just imagine the desired outcome and start off in that direction without worrying about what you'll do next."
libra,2011-07-18,"You're eager to share your ideas at work, but they may not be ready for an unsuspecting audience yet. It's like a dream that makes perfect sense until you start to tell it to someone else -- and then it quickly fades back into the shadows. Paradoxically, even your most sensible plan grows fuzzier as you elaborate on the details. Skip the wordy explanation today; you can bring others up to date in a day or two."
scorpio,2011-07-18,"You really don't want to waste time discussing trivial subjects today, but ironically, you don't seem to be able to avoid it. You would rather place the endless stream of words on hold in order to intensify a current emotional dynamic. Keep in mind that you may have to engage in superficial conversations just to make it through the workday. It's not an either/or situation; you can still make time to explore more meaningful topics later with someone you trust."
sagittarius,2011-07-18,"You're enthusiastic about taking a journey, yet uncertainty is beginning to take root and you don't understand why. Worries about your family or concerns about your own emotional security may prevent you from traveling anywhere, now. Fortunately, you can go somewhere without ever leaving home. The advantage of a mental excursion is that no one will even know that you're gone. You can explore the distant reaches of the universe in your imagination while on the job and still return in the wink of an eye to answer the phone."
capricorn,2011-07-18,"You aren't averse to floating around in the realms of your imagination; however, you start to feel anxious if you go out too far in the process. You may struggle today if there's no obvious way to return to solid ground, but your fear is more of a problem than the actual situation. You can avoid stress by consciously staying connected with your work. Be creative, but don't fly so high that you get lost in the clouds."
aquarius,2011-07-18,"It may seem as if you are losing touch with reality now, but this perception is only an illusion. People can't see your inner process, so they don't understand that you're actually being very pragmatic today. You can take advantage of this temporary confusion since you don't appear to be threatening to anyone. Be assertive and push for what you want. You might be pleasantly surprised at the results."
pisces,2011-07-18,"You are very smooth at shifting metaphysical gears and slipping in and out of the real world so fast that no one even notices your absence. Even heavy responsibilities won't stop you from enjoying your mini-escapes to other realms today. But consider scheduling a block of time for your mental adventures, instead of trying to squeeze them into short moments here and there. Stretching your mind into imaginary places is healthy as long as you also get your work done."
aries,2011-07-19,"Hiding out might sound like a good plan, especially if you've been overdoing it on the social scene. Fortunately, you don't have to worry about being alone for long because you're too engaged with others to withdraw completely. It's simply time for some rest. If possible, you would be wise to coast for a bit while you can today, since you'll be raring to go tomorrow when the Moon returns to your fiery sign."
taurus,2011-07-19,"You don't have to agree with everything that others want to do today, especially since jumping from one project to another isn't your preferred modus operandi. Actually, it makes sense to find some time to chill out and dream about your future, rather than being so busy running around. However, keep in mind that you won't be able to avoid being part of the group for too long, so take advantage of the time you now have to relax."
gemini,2011-07-19,"Paying more attention to your career is a smart plan now that the Moon is visiting your 10th House of Public Responsibility. However, your dreams can overtake reality when you're thinking about your professional objectives. Instead of assuming that anything is possible, temper your vision with a bit of common sense. Remember, you can't just believe your way to success; you also need a sound strategy and the determination to follow through with it."
cancer,2011-07-19,"Your emotional involvement in planning your future makes it challenging today to separate your desires from reality. You might believe that your perception of a current situation is valid, yet it's colored by your opinions more than you realize. Instead of being overly judgmental now, simply describe an event without showing your bias. There will be plenty of time later to express your feelings when it really counts."
leo,2011-07-19,"Your intuition is functioning very well today, enabling you to sense what's happening underneath the surface. You don't need anyone to tell you the details, but you should be careful because your perspective may be warped by an old fear that now comes back to haunt you. It's healthy to remember what happened as long as you understand the difference between the present and the past."
virgo,2011-07-19,"You may be concerned that your schedule is overbooked today, but you don't see any way to cut back on your activities. You're usually motivated to be efficient and do as others expect, but your dreams can be more pressing than what's actually happening right now. There's no reason to frustrate yourself by trying to bridge the gap between reality and your imagination. Give yourself permission to explore idealistic possibilities without having to make any of them come true."
libra,2011-07-19,"You cannot seem to get much accomplished today because you're not being very practical. Your idealism is fueling your strategy and your plans may not be concrete enough. Unfortunately, you cannot fit your ideas into the narrow confines of a calendar. You'll be happier now if you take action when you feel like it, rather than forcing your creativity to conform to someone else's clock."
scorpio,2011-07-19,"A creative stream of images floods into your awareness now, but you might have a tough time expressing your ideas to anyone. Although you could have a very clear picture established in your mind, it fades as your day unfolds. If you want to start a project that truly captures your imagination, do it today. Don't wait for anyone's approval because your excitement will begin to dissipate if you don't act soon."
sagittarius,2011-07-19,"Today's Pisces Moon feels like the beginning of an end. You're ready to call it quits and start something new, but you may be jumping the gun. Stick to what you're doing for another day, even if you're already bored. You'll gain more now by sinking into your feelings about your past than distracting yourself by prematurely changing your direction."
capricorn,2011-07-19,"It's challenging to manage your schedule today as the diffusive Pisces Moon moves through your 3rd House of Immediate Environment. You might even mix up the time of an appointment or meeting. But reining in control by paying attention to details won't work either, for someone else may be the source of trouble. Practice detachment and let your plans unravel if they must. Don't worry; you'll be able to put the pieces back together in a way that will work better than your original agenda anyhow."
aquarius,2011-07-19,"A concerted effort to demonstrate how important your values are won't prevent others from ignoring you if they disagree with your ideas. You still might try your hand at making an intelligent plea to muster support for your point of view. Fortunately, your words may have more impact than you realize because it's nearly impossible to get a clear read on anyone now. Say what's on your mind and then let it go. Don't judge your progress until tomorrow."
pisces,2011-07-19,"The Moon's monthly visit to your sign usually brightens the colors of your dreams. The edges of reality are softened, luring you into believing something that may be quite irrational. Don't try to distinguish the differences between fact and fiction today because some of your beliefs could cross the line, flipping back and forth without concern for logic. See what changes the next few days bring before you make up your mind."
aries,2011-07-20,"There is plenty of excitement today, yet you have no way of knowing what will happen next. Contrary to popular belief, you actually enjoy a bit of stability, but the routine can get to you, prompting you to crave dramatic change. However, you would prefer to be in control, but you might not be in charge now. Accept the challenge by letting go and trusting that someone else will step in and do the right thing."
taurus,2011-07-20,"Everyone seems to be acting strangely today as if they want more independence but are afraid to ask for it. You don't want to prevent others from taking charge of their lives, but your insecurities might get in the way of your reaction. Don't shy away from exploring your own fears now, for you may have lessons to learn about your irrational feelings. Taking the time to sort through your emotional process can help more than you think."
gemini,2011-07-20,"Unconventional ideas about your future can be upsetting to the status quo, yet you cannot stop thinking about them. You might even find that you enjoy the uncertainty as you eagerly plot your next move. However, it's not beneficial to pick a path too quickly. In the meantime, research all the alternatives so you can make an educated choice. The more options you have now, the better the outcome will be when you're finally required to choose your direction."
cancer,2011-07-20,"You feel a familiar discomfort if you respond impulsively now. Sometimes you miss a wonderful opportunity because you worry about making a wrong decision. Today, however, inaction is not your problem. You are excited and want to get started in a hurry. But if you act too soon, you may find yourself considering the roads not taken. It's smarter to be cautious before you make your move; there's not as much of a hurry as you might think."
leo,2011-07-20,"You are apt to lose your temper today if you think that someone is preventing you from doing a job your way. Or, your rash behavior could provoke someone else's anger. Either way, remember that extreme feelings stem from a deeper imbalance and you won't solve anything by just suppressing your emotions. A real solution comes from analyzing your assumptions and unraveling your logic so you can deal with the source of your motivation in a calm and reasonable manner."
virgo,2011-07-20,"Others may seem totally irrational today and their unexpected behavior can be very unsettling. However, the Moon's entry into confrontational Aries gives you permission to express your concerns, even if it precipitates an argument. But don't spend too much time questioning yourself and sorting through all your options. Your most reliable strategy now is to act first and ask questions later."
libra,2011-07-20,"Taking a break from your work is a healthy thing to do now, especially if you have something to show for your recent efforts. Instead of focusing on your responsibilities, pay more attention to your personal life. Whether you're seeking out a new relationship or trying to revitalize an old one, don't be afraid to express your feelings as directly and succinctly as you can. Your honesty and clarity may be enough to create the fireworks you crave."
scorpio,2011-07-20,"You might be in for a surprise today as the fiery Aries Moon-Uranus conjunction zaps your 6th House of Work. You don't need to look for trouble; it will probably find you. However, any problems that come to the surface now are just revealing something that you've been trying to avoid. Don't worry if things get out of hand for a while; circumstances will become more supportive, even if it takes a day or two for your stress to settle down."
sagittarius,2011-07-20,"You don't like receiving mixed messages because they make you feel as if you're unable to respond properly. You enjoy the excitement of riding along on a rapidly moving current that's carrying you to an unknown destination. However, your swift movement still can meet resistance today, which provokes you to push even harder. Unfortunately, you won't be able to progress any faster, so avoid the temptation to rush the process. Ultimately, practicing patience is more productive now than forcing the issue."
capricorn,2011-07-20,"The hectic pace increases throughout the day, making it difficult for you to find respite today. Although you're drawn toward the action, you may feel frustrated if you cannot get resolution on an important dilemma now. But don't turn an insignificant question into one of ultimate concern just to relieve your boredom. You don't need any more distractions, so just be quiet and listen to the wisdom of your inner voice."
aquarius,2011-07-20,"You don't want to waste your time while waiting around for someone else, but you may also have your own delays to manage today. You know something big is about to happen, yet you don't seem to be able to push things along. Unfortunately, you can frustrate yourself if you don't change your perspective. Settling back into your comfort zone for a while won't be difficult if you remember that the real fun is still on the way."
pisces,2011-07-20,"Although the Moon leaves your sign midday, you still feel emotionally charged. Your morning moodiness can explode into a barrage of words if you think that your feelings aren't being respected by your friends or co-workers. But you won't reach satisfaction through dialogue now; talking about your concerns might only make matters worse. Instead of attempting to force change, focus on adjusting your own attitude. When your outlook improves, so will everything else."
aries,2011-07-21,"You don't need to wait until the Moon visits your impulsive sign in order to take an unnecessary risk. However, today's Aries Moon provokes you to say yes quickly, before considering the alternatives. The Moon's midday opposition to stern Saturn in your 7th House of Relationships indicates that a critical friend or partner could come down on you pretty hard. Don't jump to defend yourself against someone else's judgmental perspective. Remember, there might be a real lesson here for you to learn."
taurus,2011-07-21,"Perhaps you've been quite busy trying to keep up with everything that's happening, so taking some time to be by yourself today sounds like a good idea. But now as you try to retreat it seems as if others won't leave you alone. Although everyone appears to have a different idea of what you should be doing, it's up to you to resist outside pressure by clearly establishing your boundaries."
gemini,2011-07-21,"Even if today is a workday, you may be more interested in the social aspects of your life than performing your job. You might be tempted to take a long lunch, waste time in idle chatter with your coworkers or look for other ways to fulfill your need for interaction. Unfortunately, your boss or some other authority figure could step in and prevent you from escaping your duties. Be smart; finishing your task list early in the day will leave you time to play later on."
cancer,2011-07-21,"You're uncharacteristically eager to take charge at work today and others may be surprised with your actions. Although sometimes people assume that you are shy, you're quite willing to be in control when you know where you are going. Just be careful not to indiscriminately share your feelings with everyone. Finding the right person to confide in can make all the difference in the world."
leo,2011-07-21,"You might not be satisfied with what's happening in the present moment, tempting you to escape into your dreams. However, withdrawing into fantasies isn't a viable strategy for achieving long-term happiness. Thankfully, the courageous Aries Moon in your 9th House of Adventure prompts you to make changes in order to bring the excitement you seek back into your life. Nevertheless, you will still have to do what others expect of you prior to putting your big plan into motion."
virgo,2011-07-21,"Your friends and associates might have a hidden agenda today. On the surface, they may continue to support you if you retreat from the social scene in order to delve deeper into your own feelings. However, you can feel the pressure from their unspoken demands, provoking you to pull away even more now. One way to ameliorate the current situation is to let others know that you just need some time alone and will reconnect with them once you are ready to return to the game."
libra,2011-07-21,"Someone close to you may seem a bit too aggressive as the Moon visits brash Aries and your 7th House of Others today. Thankfully, a lunar opposition to stern Saturn in your diplomatic sign enables you to clearly set the limits you need to feel comfortable. However, you could overreact and inadvertently push the other person away. Relationships require give and take, so remain open to continuing communication as long as your boundaries are respected."
scorpio,2011-07-21,"You won't likely sit around doing nothing today with the irrepressible Aries Moon activating your 6th House of Work. But you could be so enthusiastic about getting through your to-do list that you rush into your tasks before you consider the smartest approach. Unfortunately, you may waste time and energy without finishing what you start unless you're willing to slow down, rethink your strategy and begin anew."
sagittarius,2011-07-21,"It feels like a playday to you, but promises that you made to others might prevent you from having too much fun. You may believe that everything would be fine if only your friends and coworkers ease up on you. But their expectations probably aren't that unreasonable. Instead of scheming to escape or complaining that life isn't fair, see how creative you can be while fulfilling your obligations."
capricorn,2011-07-21,The Moon's opposition to your key planet Saturn puts you in touch with the emotions that often get in the way of your success. Ambitious Saturn's presence in your 10th House of Career motivates you to set high standards and do whatever it takes to accomplish your goals. But the impulsive Aries Moon leads you to believe that you can arrive at your destination faster by taking a few unauthorized shortcuts. Avoid the potential for frustration by doing things right and giving yourself plenty of time to finish your work.
aquarius,2011-07-21,"You may be running around in circles today without having much to show for all your efforts. Instead of continuing to spin your wheels, stop for a while so you can reestablish your connection with the ground. Naturally, a more practical approach will help, but restarting slowly is the real key to gaining traction. You'll be able to deliver on your promises as long as you don't blindly rush ahead."
pisces,2011-07-21,You may benefit now by adopting a steady approach to a financial problem that's been bothering you. But ignoring the facts and attempting to solve the dilemma by taking aggressive action won't be useful as the Moon in your 2nd House of Money runs into a tense opposition with stern Saturn today. Don't try to shift the blame for a difficult situation onto anyone else. Take responsibility for your position and establish a sensible plan to alleviate the current pressure.
aries,2011-07-22,"You may try to go off in several directions by following your changing moods, but this multidirectional strategy just won't work today. Your feelings are in a continual state of flux now that the Moon is back in your sign for a couple of days. Perhaps you normally find comfort in the idea of being seen for who you are. But it's really not necessary to call attention to your concerns, so flying under the radar for a day or two makes more sense."
taurus,2011-07-22,"Today might seem like a great day to slip away for a while, but you may feel such guilt about abandoning your work that you wouldn't enjoy your escape, anyhow. The Moon in your 12th House of Secrets reveals that someone could be undermining your efforts. However, this is not a good day to confront anyone. Avoiding conflict is a smart strategy for now while you just go on with your daily life. You can plan on taking a longer journey once you feel more settled."
gemini,2011-07-22,"You have left your world open to change in many ways, but you may grow anxious today as you play through the possible scenarios. Your response to fear is often to dance around the edges of it by practicing avoidance techniques. Don't be overly harsh on yourself; instead, accept the fact that realizing a goal is going to take longer than you thought."
cancer,2011-07-22,"The initiating Aries Moon traveling through your 10th House of Career is a positive reminder to take bold action within your community. If you aren't happy waiting for someone else to do the work today, step forward to get the job done. Even if you don't finish everything you set out to do now, your contribution will be the catalyst needed to get the ball rolling."
leo,2011-07-22,"You are enthusiastic about making new plans based upon your inspirational ideas about the future. You may not want to collaborate with someone on a project, because you could run into problems if his or her ideal vision varies from yours. Don't try to resolve the differences now; just share your perspective and stay open to changing your mind. All you must do today is wander down the pathways of potential."
virgo,2011-07-22,"You are usually able to singularly focus your energy so one project can be completed prior to starting the next one. However, it's challenging to stay on the well-worn path today because you're eager for something new. But you may grow anxious when you can't decide whether you should stick with your old patterns or try something different. The most important thing is to concentrate on the quality of your work, whether you move on or not. Your integrity is your most valuable asset."
libra,2011-07-22,"You can be a formidable challenger in any debate now, running circles around your opponent. Nevertheless, you'll still have to be cautious because your behavior is uncharacteristically assertive today and you might inadvertently incite someone's anger. Remember, there's no need to win a battle at this time; it's much healthier to avoid provoking open conflict right from the start. Tone down the rhetoric and channel your inner diplomat."
scorpio,2011-07-22,"You really aren't in the mood to deal with someone else's emotional meltdown today. You don't even have the time or energy to waste on your own melodrama. It's more important for you to complete your work early now so you can get extra rest later in the day. Nevertheless, denying your feelings isn't a sensible road to happiness. Be proactive and share what's going on with others. Express yourself clearly and succinctly without turning it into a three-ring circus."
sagittarius,2011-07-22,"The Moon's visit to your 5th House of Fun and Games puts you into quite a playful mood today. But the Moon's difficult square to emotionally tender Venus can turn a lighthearted moment into a chance to reach new levels of intimacy. You can cut your losses and run, or you can demonstrate your courage by moving in closer and expressing your vulnerability. The choice is yours."
capricorn,2011-07-22,"You feel confident that your methodical approach will help you get what you want today. Thankfully, the Sun's imaginative quintile to your ruling planet Saturn enables you to dream your way to practical success. Nevertheless, it's very important to make a significant decision on your own now and then let others know. The autonomy you gain can make a big difference in your life."
aquarius,2011-07-22,"The energetic Aries Moon buzzing in your 3rd House of Communication raises the ante on each of your current projects. Your life already feels noisier and more chaotic than you prefer today. Although you might try to find some quiet time away from your friends, it's better to change your attitude and find happiness exactly where you are and in exactly what you're doing."
pisces,2011-07-22,"A hasty decision could turn into a real problem now as you contemplate your next move. You feel as if you need to take action right away, spurring you to make a poor choice. Unfortunately, you may have a basic difference of opinion with someone about how you spend money. You can make the best of this situation by talking it out. You might be surprised by the sound advice you receive."
aries,2011-07-23,"Although it's been difficult to reestablish your confidence lately, things are now beginning to improve. Naturally, a shift in your attitude won't occur overnight, but you could feel more positive day by day. Just let the current events unfold while affirming that better times are on the way. Believe it or not, the Sun's entry into your 5th House of Creativity today may be enough to chase away the clouds."
taurus,2011-07-23,"The Moon's return to your sign can put you in touch with your feelings while the Sun's entry into your 4th House of Home and Family turns on the streetlights for your walk down Memory Lane. But there's no use in holding on to childhood perspectives anymore, especially if they reinforce your concerns about scarcity. Remember that the universe is overflowing with unlimited possibilities, so show up with a smile and do what you can to transform your fears into love."
gemini,2011-07-23,"You might overcompensate today and show only your very best side. But your positive attitude could come across as false if you sound blindly optimistic. It's of no value to hide the truth now, even if it's more than you think others can take. Don't get bent out of shape over the wrong things; stick to the facts and let others take responsibility for their reactions."
cancer,2011-07-23,"You might feel relieved as the bright Sun leaves your sign, taking the spotlight off you and allowing you to work quietly behind the scenes. But you don't want too much isolation because the Moon slips into your 11th House of Social Networking today. You wish you could just make up your mind and follow your agenda, but you're being pulled in two totally different directions. Ultimately, you will be happiest if you go with the flow now instead of trying to hang on to the illusion of control."
leo,2011-07-23,"You are naturally resistant to change and may not want to engage with what's coming around the next corner. Nevertheless, your anticipation continues to build now because you know that you're on a new course and can't wait to see where it leads. The Sun's shift into your sign today initiates a highly active phase for the next month. But don't rush the creative process; everything will unfold exactly on time."
